best_of,match_importance,rank_diff,points_diff,age_diff,win_loss,ace_diff,df_diff,bp_diff,h2h_diff,player_elo_before,opponent_elo_before,surface_elo_diff
3,24,285.0,6.9773,7.7,0,2.0,-0.25,-3.25,0,1150.3932,969.35866,161.46809
3,24,52.0,7.1639,-1.1,1,1.63,-0.2,-1.3,-1,1302.79785,1202.78101,132.10093
3,24,-52.0,-7.1639,1.1,0,-1.63,0.2,1.3,1,1202.78101,1302.79785,-132.10093
3,24,-28.0,-5.5568,-3.1,1,-2.0,-2.67,-1.33,-2,1014.41211,1084.23454,-61.39374
3,24,28.0,5.5568,3.1,0,2.0,2.67,1.33,2,1084.23454,1014.41211,61.39374
3,24,20.0,6.8222,-0.2,1,3.67,-1.83,-2.33,3,1283.01399,1156.1019,196.5331
3,24,-20.0,-6.8222,0.2,0,-3.67,1.83,2.33,-3,1156.1019,1283.01399,-196.5331
3,24,33.0,7.0202,7.2,1,1.2,2.7,-1.2,0,1307.46315,1092.25603,267.83183
3,24,-33.0,-7.0202,-7.2,0,-1.2,-2.7,1.2,0,1092.25603,1307.46315,-267.83183
3,24,30.0,6.3081,0.3,1,2.42,-2.6,0.91,0,1118.30503,1119.07668,11.70073
3,24,-30.0,-6.3081,-0.3,0,-2.42,2.6,-0.91,0,1119.07668,1118.30503,-11.70073
3,24,29.0,7.1884,-19.4,1,-1.08,0.69,-1.22,1,1276.08944,1206.95647,184.27007
3,24,-29.0,-7.1884,19.4,0,1.08,-0.69,1.22,-1,1206.95647,1276.08944,-184.27007
3,30,305.0,8.1406,3.2,1,0.93,-0.27,-3.13,0,1388.13257,993.01493,399.63308
3,30,-305.0,-8.1406,-3.2,0,-0.93,0.27,3.13,0,993.01493,1388.13257,-399.63308
3,30,57.0,7.1755,3.4,1,0.09,1.17,-0.63,0,1314.31506,1033.58495,132.84775
3,30,-57.0,-7.1755,-3.4,0,-0.09,-1.17,0.63,0,1033.58495,1314.31506,-132.84775
3,30,-2.0,-2.9957,7.7,1,-1.36,2.59,0.26,-1,1314.65161,1293.41626,56.33316
3,30,2.0,2.9957,-7.7,0,1.36,-2.59,-0.26,1,1293.41626,1314.65161,-56.33316
3,30,16.0,6.8906,-4.9,1,-3.83,2.34,-4.72,1,1288.94711,1134.34057,215.35776
3,30,-16.0,-6.8906,4.9,0,3.83,-2.34,4.72,-1,1134.34057,1288.94711,-215.35776
3,36,-4.0,-7.3834,-2.0,1,-0.7,-0.8,0.7,-1,1319.61924,1391.11685,-206.53392
3,36,4.0,7.3834,2.0,0,0.7,0.8,-0.7,1,1391.11685,1319.61924,206.53392
3,36,-5.0,-5.7268,11.9,1,4.0,-0.1,1.3,1,1329.6749,1298.26271,-1.41146
3,36,5.0,5.7268,-11.9,0,-4.0,0.1,-1.3,-1,1298.26271,1329.6749,1.41146
3,42,3.0,3.1355,-7.9,1,-3.3,-1.9,-0.4,1,1338.86612,1344.23224,-129.7342
3,42,-3.0,-3.1355,7.9,0,3.3,1.9,0.4,-1,1344.23224,1338.86612,129.7342
3,18,340.0,7.3304,1.4,1,0.0,0.0,0.0,0,1299.16623,996.55517,207.20892
3,18,-340.0,-7.3304,-1.4,0,-0.0,-0.0,-0.0,0,996.55517,1299.16623,-207.20892
3,18,-68.0,-5.6131,2.0,1,2.37,-2.03,1.7,-1,1010.68554,1010.28807,-110.30299
3,18,68.0,5.6131,-2.0,0,-2.37,2.03,-1.7,1,1010.28807,1010.68554,110.30299
3,18,11.0,3.8067,0.2,1,3.94,1.58,3.42,1,1036.44293,1030.08432,-18.55128
3,18,-11.0,-3.8067,-0.2,0,-3.94,-1.58,-3.42,-1,1030.08432,1036.44293,18.55128
3,18,28.0,5.3132,-6.3,1,-1.33,0.67,1.33,1,1096.09616,994.15505,182.57107
3,18,-28.0,-5.3132,6.3,0,1.33,-0.67,-1.33,-1,994.15505,1096.09616,-182.57107
3,18,305.0,7.3018,2.3,1,0.0,0.0,0.0,0,1228.586,959.11482,156.37251
3,18,-305.0,-7.3018,-2.3,0,-0.0,-0.0,-0.0,0,959.11482,1228.586,-156.37251
3,18,4.0,3.1355,2.7,1,1.0,-0.33,-3.0,0,987.97309,962.97596,-21.35528
3,18,-4.0,-3.1355,-2.7,0,-1.0,0.33,3.0,0,962.97596,987.97309,21.35528
3,18,-46.0,-5.1475,-4.8,1,5.05,-0.89,2.77,-3,985.89888,975.82083,34.98671
3,18,46.0,5.1475,4.8,0,-5.05,0.89,-2.77,3,975.82083,985.89888,-34.98671
3,18,394.0,6.7991,6.0,1,0.83,-2.83,5.5,0,1063.78668,990.08361,21.6977
3,18,-394.0,-6.7991,-6.0,0,-0.83,2.83,-5.5,0,990.08361,1063.78668,-21.6977
3,18,61.0,6.3439,4.6,1,5.7,0.8,-1.1,0,1226.88619,1011.88275,175.6528
3,18,-61.0,-6.3439,-4.6,0,-5.7,-0.8,1.1,0,1011.88275,1226.88619,-175.6528
3,18,580.0,6.1779,-8.0,1,0.0,0.0,0.0,0,1084.14548,929.44862,-82.17311
3,18,-580.0,-6.1779,8.0,0,-0.0,-0.0,-0.0,0,929.44862,1084.14548,82.17311
3,18,-33.0,-5.1985,4.6,1,-1.31,3.4,1.0,0,1036.83263,1108.16217,-117.85134
3,18,33.0,5.1985,-4.6,0,1.31,-3.4,-1.0,0,1108.16217,1036.83263,117.85134
3,18,33.0,6.2126,-1.0,1,-0.54,1.59,-1.9,-1,1202.01017,1138.88062,-46.66089
3,18,-33.0,-6.2126,1.0,0,0.54,-1.59,1.9,1,1138.88062,1202.01017,46.66089
3,18,69.0,6.2596,5.9,1,-4.25,0.5,-0.5,0,1106.92035,971.24377,149.93569
3,18,-69.0,-6.2596,-5.9,0,4.25,-0.5,0.5,0,971.24377,1106.92035,-149.93569
3,18,-7.0,-3.5553,-2.7,1,-0.8,-1.3,3.9,0,982.13818,998.09362,-61.5566
3,18,7.0,3.5553,2.7,0,0.8,1.3,-3.9,0,998.09362,982.13818,61.5566
3,18,487.0,5.3132,2.9,1,0.0,0.0,0.0,0,911.62648,990.3889,-55.50406
3,18,-487.0,-5.3132,-2.9,0,-0.0,-0.0,-0.0,0,990.3889,911.62648,55.50406
3,18,-44.0,-6.9285,2.6,1,0.5,0.72,1.36,0,1094.60431,1200.50637,82.50196
3,18,44.0,6.9285,-2.6,0,-0.5,-0.72,-1.36,0,1200.50637,1094.60431,-82.50196
3,24,-122.0,-7.1639,2.5,1,-4.83,-3.33,3.33,-1,1026.66724,1303.93625,-253.91894
3,24,122.0,7.1639,-2.5,0,4.83,3.33,-3.33,1,1303.93625,1026.66724,253.91894
3,24,32.0,5.3982,-2.5,1,-3.8,1.25,-2.3,0,1107.53183,1052.15014,152.62375
3,24,-32.0,-5.3982,2.5,0,3.8,-1.25,2.3,0,1052.15014,1107.53183,-152.62375
3,24,88.0,7.0344,-4.2,1,1.68,-0.09,0.59,1,1234.18321,1002.82391,148.55464
3,24,-88.0,-7.0344,4.2,0,-1.68,0.09,-0.59,-1,1002.82391,1234.18321,-148.55464
3,24,-99.0,-6.4536,-2.2,1,4.88,-0.71,-0.53,0,1001.4349,1076.44254,-27.30802
3,24,99.0,6.4536,2.2,0,-4.88,0.71,0.53,0,1076.44254,1001.4349,27.30802
3,24,55.0,6.2971,5.3,1,-4.55,4.25,-0.35,0,1234.08119,1093.45765,248.26285
3,24,-55.0,-6.2971,-5.3,0,4.55,-4.25,0.35,0,1093.45765,1234.08119,-248.26285
3,24,55.0,6.4216,-2.1,1,0.28,-1.25,-1.78,0,1215.13452,1056.07209,71.15564
3,24,-55.0,-6.4216,2.1,0,-0.28,1.25,1.78,0,1056.07209,1215.13452,-71.15564
3,24,59.0,6.1964,5.6,1,0.63,-0.0,-3.47,1,1116.97157,998.87244,168.92957
3,24,-59.0,-6.1964,-5.6,0,-0.63,0.0,3.47,-1,998.87244,1116.97157,-168.92957
3,24,-107.0,-6.0403,-5.7,1,1.3,1.9,-2.4,0,931.19274,1115.33565,-125.40813
3,24,107.0,6.0403,5.7,0,-1.3,-1.9,2.4,0,1115.33565,931.19274,125.40813
3,30,89.0,6.0753,0.2,1,-1.4,3.43,-0.34,1,1121.00279,1053.27431,192.43997
3,30,-89.0,-6.0753,-0.2,0,1.4,-3.43,0.34,-1,1053.27431,1121.00279,-192.43997
3,30,118.0,7.1301,-1.4,1,-0.62,0.5,-1.37,2,1240.86673,1020.83645,128.75789
3,30,-118.0,-7.1301,1.4,0,0.62,-0.5,1.37,-2,1020.83645,1240.86673,-128.75789
3,30,-1.0,-4.3694,3.4,1,4.87,1.7,2.6,0,1243.93714,1224.28165,53.71526
3,30,1.0,4.3694,-3.4,0,-4.87,-1.7,-2.6,0,1224.28165,1243.93714,-53.71526
3,30,-132.0,-6.5958,-5.3,1,4.67,0.33,-2.0,0,954.95891,1127.73312,-147.85494
3,30,132.0,6.5958,5.3,0,-4.67,-0.33,2.0,0,1127.73312,954.95891,147.85494
3,36,32.0,6.7154,-5.6,1,2.76,-1.31,0.36,-1,1247.90163,1133.9227,-22.10691
3,36,-32.0,-6.7154,5.6,0,-2.76,1.31,-0.36,1,1133.9227,1247.90163,22.10691
3,36,-136.0,-6.7093,-6.0,1,0.86,-1.81,-1.76,0,978.31857,1259.03294,-203.66268
3,36,136.0,6.7093,6.0,0,-0.86,1.81,1.76,0,1259.03294,978.31857,203.66268
3,42,149.0,7.1974,-0.3,1,-3.0,0.18,1.11,1,1258.83324,1005.01399,156.4381
3,42,-149.0,-7.1974,0.3,0,3.0,-0.18,-1.11,-1,1005.01399,1258.83324,-156.4381
3,18,220.0,7.0022,6.5,1,0.0,0.0,0.0,0,1221.70864,993.68084,229.40129
3,18,-220.0,-7.0022,-6.5,0,-0.0,-0.0,-0.0,0,993.68084,1221.70864,-229.40129
3,18,-4.0,-2.3026,0.3,1,0.0,0.0,0.0,0,1020.23972,997.74889,25.10016
3,18,4.0,2.3026,-0.3,0,-0.0,-0.0,-0.0,0,997.74889,1020.23972,-25.10016
3,18,-18.0,-4.3307,5.2,1,3.5,-0.7,-2.2,0,925.92719,1039.94495,-110.98211
3,18,18.0,4.3307,-5.2,0,-3.5,0.7,2.2,0,1039.94495,925.92719,110.98211
3,18,121.0,6.2066,-3.6,1,-1.13,1.23,-3.53,0,1118.1406,905.1346,178.67114
3,18,-121.0,-6.2066,3.6,0,1.13,-1.23,3.53,0,905.1346,1118.1406,-178.67114
3,18,82.0,6.3986,2.5,1,-0.62,0.59,1.67,-1,1191.86824,943.91046,182.03589
3,18,-82.0,-6.3986,-2.5,0,0.62,-0.59,-1.67,1,943.91046,1191.86824,-182.03589
3,18,-212.0,-5.2832,-3.1,1,0.0,0.0,0.0,0,1000.0,915.92581,62.38792
3,18,212.0,5.2832,3.1,0,-0.0,-0.0,-0.0,0,915.92581,1000.0,-62.38792
3,18,166.0,5.9687,-0.9,1,0.0,0.0,0.0,0,1040.00642,995.17453,55.24327
3,18,-166.0,-5.9687,0.9,0,-0.0,-0.0,-0.0,0,995.17453,1040.00642,-55.24327
3,18,-87.0,-5.9081,-0.6,1,1.33,-1.11,-0.11,-1,809.50191,1116.38984,-241.27987
3,18,87.0,5.9081,0.6,0,-1.33,1.11,0.11,1,1116.38984,809.50191,241.27987
3,18,168.0,6.2615,0.2,1,0.33,6.0,-10.0,0,1127.80459,1011.47021,115.2235
3,18,-168.0,-6.2615,-0.2,0,-0.33,-6.0,10.0,0,1011.47021,1127.80459,-115.2235
3,18,33.0,4.6634,-13.1,1,1.5,1.0,1.0,0,979.07772,957.09725,32.54932
3,18,-33.0,-4.6634,13.1,0,-1.5,-1.0,-1.0,0,957.09725,979.07772,-32.54932
3,18,15.0,4.1744,1.2,1,0.0,0.0,0.0,1,862.88194,991.96658,-58.09359
3,18,-15.0,-4.1744,-1.2,0,-0.0,-0.0,-0.0,-1,991.96658,862.88194,58.09359
3,18,67.0,5.9839,-4.0,1,4.5,-6.0,-1.5,0,1225.12222,994.90724,197.84408
3,18,-67.0,-5.9839,4.0,0,-4.5,6.0,1.5,0,994.90724,1225.12222,-197.84408
3,18,93.0,5.9216,0.8,1,1.28,3.53,-1.86,0,1097.76216,999.80174,73.28832
3,18,-93.0,-5.9216,-0.8,0,-1.28,-3.53,1.86,0,999.80174,1097.76216,-73.28832
3,18,67.0,5.3706,-2.0,1,-1.0,-1.0,2.34,1,1058.65072,972.13666,94.82378
3,18,-67.0,-5.3706,2.0,0,1.0,1.0,-2.34,-1,972.13666,1058.65072,-94.82378
3,18,78.0,5.3706,1.8,1,0.0,0.0,0.0,0,992.97253,956.85908,23.72027
3,18,-78.0,-5.3706,-1.8,0,-0.0,-0.0,-0.0,0,956.85908,992.97253,-23.72027
3,18,119.0,5.366,7.0,1,0.0,0.0,0.0,0,917.83739,993.24538,-55.26525
3,18,-119.0,-5.366,-7.0,0,-0.0,-0.0,-0.0,0,993.24538,917.83739,55.26525
3,24,119.0,6.8384,5.4,1,-4.0,-0.8,1.4,0,1228.49413,1035.20542,193.45329
3,24,-119.0,-6.8384,-5.4,0,4.0,0.8,-1.4,0,1035.20542,1228.49413,-193.45329
3,24,68.0,5.8435,-4.5,1,-2.47,0.86,-0.9,0,1125.39993,946.99719,158.4924
3,24,-68.0,-5.8435,4.5,0,2.47,-0.86,0.9,0,946.99719,1125.39993,-158.4924
3,24,337.0,6.8341,2.8,1,0.75,-0.25,-1.25,0,1198.06057,1003.48631,172.90981
3,24,-337.0,-6.8341,-2.8,0,-0.75,0.25,1.25,0,1003.48631,1198.06057,-172.90981
3,24,-58.0,-5.4027,1.5,1,1.88,2.12,-1.38,0,836.83096,1053.95322,-167.46056
3,24,58.0,5.4027,-1.5,0,-1.88,-2.12,1.38,0,1053.95322,836.83096,167.46056
3,24,64.0,5.6836,4.3,1,-1.71,0.14,-1.24,0,1138.63882,994.06683,127.07382
3,24,-64.0,-5.6836,-4.3,0,1.71,-0.14,1.24,0,994.06683,1138.63882,-127.07382
3,24,59.0,5.8944,-4.5,1,4.75,-4.25,1.25,-1,1231.84064,884.56728,255.41338
3,24,-59.0,-5.8944,4.5,0,-4.75,4.25,-1.25,1,884.56728,1231.84064,-255.41338
3,24,-37.0,-5.2204,1.8,1,-0.15,-2.85,0.25,1,1070.74695,1109.36678,-17.26908
3,24,37.0,5.2204,-1.8,0,0.15,2.85,-0.25,-1,1109.36678,1070.74695,17.26908
3,24,16.0,4.1271,-1.2,1,0.75,-0.4,0.9,1,1007.31541,937.25654,49.52288
3,24,-16.0,-4.1271,1.2,0,-0.75,0.4,-0.9,-1,937.25654,1007.31541,-49.52288
3,30,28.0,6.2364,2.0,1,2.29,-0.38,1.5,6,1236.41014,1133.83744,104.45914
3,30,-28.0,-6.2364,-2.0,0,-2.29,0.38,-1.5,-6,1133.83744,1236.41014,-104.45914
3,30,109.0,6.5468,3.5,1,0.23,0.11,1.67,1,1205.93258,861.70376,265.70136
3,30,-109.0,-6.5468,-3.5,0,-0.23,-0.11,-1.67,-1,861.70376,1205.93258,-265.70136
3,30,-7.0,-4.7536,4.7,1,-3.62,2.79,-0.12,0,1148.34043,1235.65827,-73.20935
3,30,7.0,4.7536,-4.7,0,3.62,-2.79,0.12,0,1235.65827,1148.34043,73.20935
3,30,15.0,4.1109,-3.2,1,0.27,-0.7,-0.17,2,1088.51817,1020.13211,92.05714
3,30,-15.0,-4.1109,3.2,0,-0.27,0.7,0.17,-2,1020.13211,1088.51817,-92.05714
3,36,9.0,5.4596,-3.1,1,1.13,0.13,-0.83,1,1247.81911,1209.80953,58.01093
3,36,-9.0,-5.4596,3.1,0,-1.13,-0.13,0.83,-1,1209.80953,1247.81911,-58.01093
3,36,43.0,5.366,-1.4,1,-2.62,2.45,-0.79,-2,1168.27899,1101.40893,30.60849
3,36,-43.0,-5.366,1.4,0,2.62,-2.45,0.79,2,1101.40893,1168.27899,-30.60849
3,42,30.0,6.3135,2.2,1,3.05,-0.97,0.68,1,1262.07565,1181.23698,93.93038
3,42,-30.0,-6.3135,-2.2,0,-3.05,0.97,-0.68,-1,1181.23698,1262.07565,-93.93038
5,30,184.0,8.1665,-0.4,1,4.13,-0.0,0.5,0,1411.93936,1017.49594,359.7259
5,30,-184.0,-8.1665,0.4,0,-4.13,0.0,-0.5,0,1017.49594,1411.93936,-359.7259
5,30,271.0,6.5737,1.2,1,0.0,0.0,0.0,0,1122.99109,992.82838,166.24624
5,30,-271.0,-6.5737,-1.2,0,-0.0,-0.0,-0.0,0,992.82838,1122.99109,-166.24624
5,30,49.0,5.3982,-2.2,1,-0.44,-1.38,1.4,0,1058.7439,937.71813,115.40476
5,30,-49.0,-5.3982,2.2,0,0.44,1.38,-1.4,0,937.71813,1058.7439,-115.40476
5,30,23.0,4.4188,5.9,1,-0.75,-2.0,1.06,0,1014.37711,1008.70489,-10.88745
5,30,-23.0,-4.4188,-5.9,0,0.75,2.0,-1.06,0,1008.70489,1014.37711,10.88745
5,30,-40.0,-5.124,-1.7,1,3.65,-0.89,0.67,-1,1013.80155,1088.45094,57.44431
5,30,40.0,5.124,1.7,0,-3.65,0.89,-0.67,1,1088.45094,1013.80155,-57.44431
5,30,-39.0,-6.2634,0.4,1,-2.19,-0.67,0.71,-3,1060.48231,1172.49824,-91.18065
5,30,39.0,6.2634,-0.4,0,2.19,0.67,-0.71,3,1172.49824,1060.48231,91.18065
5,30,13.0,3.9512,-6.0,1,2.07,-1.67,1.0,0,948.12514,924.43984,-11.46448
5,30,-13.0,-3.9512,6.0,0,-2.07,1.67,-1.0,0,924.43984,948.12514,11.46448
5,30,54.0,6.5309,0.7,1,2.83,-1.0,0.5,4,1221.86627,982.71938,231.23191
5,30,-54.0,-6.5309,-0.7,0,-2.83,1.0,-0.5,-4,982.71938,1221.86627,-231.23191
5,30,66.0,7.0414,-5.5,1,1.0,1.67,-2.33,0,1179.77503,1004.26218,7.85601
5,30,-66.0,-7.0414,5.5,0,-1.0,-1.67,2.33,0,1004.26218,1179.77503,-7.85601
5,30,42.0,4.7185,0.1,1,0.0,0.0,0.0,0,921.64819,884.38945,23.80069
5,30,-42.0,-4.7185,-0.1,0,-0.0,-0.0,-0.0,0,884.38945,921.64819,-23.80069
5,30,-78.0,-4.4188,8.7,1,0.0,0.0,0.0,0,985.89952,1014.72362,-18.26257
5,30,78.0,4.4188,-8.7,0,-0.0,-0.0,-0.0,0,1014.72362,985.89952,18.26257
5,30,55.0,6.0331,1.8,1,2.33,1.33,1.33,0,1065.0617,952.91608,180.6114
5,30,-55.0,-6.0331,-1.8,0,-2.33,-1.33,-1.33,0,952.91608,1065.0617,-180.6114
5,30,38.0,5.2364,1.3,1,4.8,-0.7,-3.63,1,960.71411,988.11089,113.48753
5,30,-38.0,-5.2364,-1.3,0,-4.8,0.7,3.63,-1,988.11089,960.71411,-113.48753
5,30,49.0,5.4293,0.6,1,-3.28,-2.45,-1.23,0,1028.28077,961.19255,123.76368
5,30,-49.0,-5.4293,-0.6,0,3.28,2.45,1.23,0,961.19255,1028.28077,-123.76368
5,30,26.0,4.7791,-2.1,1,-7.5,1.17,-1.33,0,994.30637,1028.67161,13.35027
5,30,-26.0,-4.7791,2.1,0,7.5,-1.17,1.33,0,1028.67161,994.30637,-13.35027
5,30,237.0,7.4816,-6.8,1,0.86,1.64,-3.93,2,1358.83598,973.63243,258.56455
5,30,-237.0,-7.4816,6.8,0,-0.86,-1.64,3.93,-2,973.63243,1358.83598,-258.56455
5,30,409.0,8.0304,-1.6,1,7.2,2.2,-2.5,1,1427.98221,997.57548,386.51381
5,30,-409.0,-8.0304,1.6,0,-7.2,-2.2,2.5,-1,997.57548,1427.98221,-386.51381
5,30,-26.0,-4.7622,-4.5,1,-4.8,1.7,0.4,-1,1105.84841,1052.27529,78.41112
5,30,26.0,4.7622,4.5,0,4.8,-1.7,-0.4,1,1052.27529,1105.84841,-78.41112
5,30,63.0,5.2575,4.3,1,8.5,-0.17,0.33,0,1000.26076,943.608,45.10802
5,30,-63.0,-5.2575,-4.3,0,-8.5,0.17,-0.33,0,943.608,1000.26076,-45.10802
5,30,-195.0,-6.1225,-2.9,1,0.0,0.0,0.0,0,942.57855,1065.23069,-39.98893
5,30,195.0,6.1225,2.9,0,-0.0,-0.0,-0.0,0,1065.23069,942.57855,39.98893
5,30,169.0,6.4118,-2.0,1,2.8,-3.0,0.4,0,1166.62241,889.17081,257.13021
5,30,-169.0,-6.4118,2.0,0,-2.8,3.0,-0.4,0,889.17081,1166.62241,-257.13021
5,30,16.0,5.1417,0.2,1,0.5,-3.5,-0.33,0,1178.14953,1091.59556,54.70569
5,30,-16.0,-5.1417,-0.2,0,-0.5,3.5,0.33,0,1091.59556,1178.14953,-54.70569
5,30,60.0,6.9157,-0.7,1,1.87,0.5,0.5,-1,1209.48177,1077.42143,157.94062
5,30,-60.0,-6.9157,0.7,0,-1.87,-0.5,-0.5,1,1077.42143,1209.48177,-157.94062
5,30,31.0,6.7081,-1.4,1,0.5,1.25,-3.0,0,1277.32918,1085.06757,117.22161
5,30,-31.0,-6.7081,1.4,0,-0.5,-1.25,3.0,0,1085.06757,1277.32918,-117.22161
5,30,157.0,6.8638,9.0,1,1.89,-0.83,-2.11,1,1126.73693,995.60177,152.36104
5,30,-157.0,-6.8638,-9.0,0,-1.89,0.83,2.11,-1,995.60177,1126.73693,-152.36104
5,30,12.0,2.3026,-2.1,1,0.0,0.0,0.0,0,989.0955,1000.0,-10.48872
5,30,-12.0,-2.3026,2.1,0,-0.0,-0.0,-0.0,0,1000.0,989.0955,10.48872
5,30,32.0,5.0562,0.0,1,4.17,-4.4,-0.6,0,1069.03281,1018.87495,54.69363
5,30,-32.0,-5.0562,-0.0,0,-4.17,4.4,0.6,0,1018.87495,1069.03281,-54.69363
5,30,-12.0,-3.9512,-2.2,1,-5.89,-1.28,0.06,-1,1029.08042,1043.79284,-68.39264
5,30,12.0,3.9512,2.2,0,5.89,1.28,-0.06,1,1043.79284,1029.08042,68.39264
5,30,65.0,6.5985,-1.7,1,3.31,-0.7,3.13,0,1125.02497,960.28481,190.80889
5,30,-65.0,-6.5985,1.7,0,-3.31,0.7,-3.13,0,960.28481,1125.02497,-190.80889
5,30,-66.0,-6.2166,1.9,1,2.31,-0.67,0.4,0,996.14039,1148.89068,-25.24643
5,30,66.0,6.2166,-1.9,0,-2.31,0.67,-0.4,0,1148.89068,996.14039,25.24643
5,30,53.0,7.3356,-0.9,1,0.6,-1.67,1.67,3,1294.78626,1173.13239,113.47948
5,30,-53.0,-7.3356,0.9,0,-0.6,1.67,-1.67,-3,1173.13239,1294.78626,-113.47948
5,30,-19.0,-6.8977,2.6,1,4.0,2.72,1.18,0,1232.33752,1355.11322,-91.67633
5,30,19.0,6.8977,-2.6,0,-4.0,-2.72,-1.18,0,1355.11322,1232.33752,91.67633
5,30,16.0,3.9318,2.2,1,-2.17,-2.83,-0.67,0,951.08597,910.60345,12.3185
5,30,-16.0,-3.9318,-2.2,0,2.17,2.83,0.67,0,910.60345,951.08597,-12.3185
5,30,41.0,5.1299,1.0,1,-0.89,1.67,0.33,2,1046.92496,984.02472,107.86747
5,30,-41.0,-5.1299,-1.0,0,0.89,-1.67,-0.33,-2,984.02472,1046.92496,-107.86747
5,30,55.0,6.1549,1.9,1,0.9,-0.04,0.14,0,1057.04099,1004.68775,26.3601
5,30,-55.0,-6.1549,-1.9,0,-0.9,0.04,-0.14,0,1004.68775,1057.04099,-26.3601
5,30,27.0,4.6052,-6.2,1,3.96,-2.24,0.53,-1,1022.50924,989.39158,35.6375
5,30,-27.0,-4.6052,6.2,0,-3.96,2.24,-0.53,1,989.39158,1022.50924,-35.6375
5,30,131.0,6.3682,7.3,1,0.0,0.0,0.0,0,1164.60793,944.90324,177.86912
5,30,-131.0,-6.3682,-7.3,0,-0.0,-0.0,-0.0,0,944.90324,1164.60793,-177.86912
5,30,63.0,6.5751,-2.1,1,7.33,-0.33,0.33,1,1270.94749,981.35936,65.58203
5,30,-63.0,-6.5751,2.1,0,-7.33,0.33,-0.33,-1,981.35936,1270.94749,-65.58203
5,30,15.0,6.4329,-7.1,1,3.55,-0.62,-0.55,0,1264.85881,1195.55299,152.83307
5,30,-15.0,-6.4329,7.1,0,-3.55,0.62,0.55,0,1195.55299,1264.85881,-152.83307
5,30,93.0,7.037,0.3,1,2.95,0.72,0.1,0,1258.45099,943.21826,281.19551
5,30,-93.0,-7.037,-0.3,0,-2.95,-0.72,-0.1,0,943.21826,1258.45099,-281.19551
5,30,-24.0,-4.5326,-9.2,1,-2.0,3.33,0.0,0,988.18882,933.83023,34.29148
5,30,24.0,4.5326,9.2,0,2.0,-3.33,-0.0,0,933.83023,988.18882,-34.29148
5,30,26.0,4.9698,2.0,1,-0.07,-3.27,-1.73,0,1083.49241,1083.6017,128.10912
5,30,-26.0,-4.9698,-2.0,0,0.07,3.27,1.73,0,1083.6017,1083.49241,-128.10912
5,30,-31.0,-4.8598,2.2,1,0.0,0.0,0.0,0,1127.51944,1050.43312,-95.10691
5,30,31.0,4.8598,-2.2,0,-0.0,-0.0,-0.0,0,1050.43312,1127.51944,95.10691
5,30,238.0,6.3135,1.7,1,0.0,0.0,0.0,0,999.20719,1000.0,-24.34632
5,30,-238.0,-6.3135,-1.7,0,-0.0,-0.0,-0.0,0,1000.0,999.20719,24.34632
5,30,-12.0,-5.1648,1.3,1,0.17,-0.0,-1.67,0,1103.65973,1183.16499,-144.92032
5,30,12.0,5.1648,-1.3,0,-0.17,0.0,1.67,0,1183.16499,1103.65973,144.92032
5,30,45.0,5.0752,-1.8,1,0.0,0.0,0.0,1,990.30863,937.452,53.85153
5,30,-45.0,-5.0752,1.8,0,-0.0,-0.0,-0.0,-1,937.452,990.30863,-53.85153
5,30,489.0,7.693,-2.0,1,0.0,0.0,0.0,0,1283.70537,1000.0,345.50906
5,30,-489.0,-7.693,2.0,0,-0.0,-0.0,-0.0,0,1000.0,1283.70537,-345.50906
5,30,73.0,7.2549,-9.7,1,1.5,-0.5,-1.16,4,1278.39297,1042.18364,249.52889
5,30,-73.0,-7.2549,9.7,0,-1.5,0.5,1.16,-4,1042.18364,1278.39297,-249.52889
5,30,-97.0,-6.1463,3.1,1,2.17,0.2,-1.87,0,1005.81998,1168.89398,16.27573
5,30,97.0,6.1463,-3.1,0,-2.17,-0.2,1.87,0,1168.89398,1005.81998,-16.27573
5,30,17.0,5.3132,-5.4,1,-0.8,-0.6,-0.7,0,1193.27522,1103.04114,-32.08668
5,30,-17.0,-5.3132,5.4,0,0.8,0.6,0.7,0,1103.04114,1193.27522,32.08668
5,30,288.0,6.8145,4.9,1,0.0,0.0,0.0,0,1145.69963,974.67879,78.25754
5,30,-288.0,-6.8145,-4.9,0,-0.0,-0.0,-0.0,0,974.67879,1145.69963,-78.25754
5,30,-558.0,-6.2106,-5.9,1,5.33,-2.33,3.33,0,970.82264,1042.89515,-125.98156
5,30,558.0,6.2106,5.9,0,-5.33,2.33,-3.33,0,1042.89515,970.82264,125.98156
5,30,-94.0,-6.2729,-5.5,1,0.83,-0.2,-1.2,0,977.80163,1047.62246,-62.09661
5,30,94.0,6.2729,5.5,0,-0.83,0.2,1.2,0,1047.62246,977.80163,62.09661
5,30,20.0,5.425,17.7,1,0.0,3.0,1.5,0,1194.0988,1163.22702,175.32734
5,30,-20.0,-5.425,-17.7,0,-0.0,-3.0,-1.5,0,1163.22702,1194.0988,-175.32734
5,30,52.0,7.2457,7.6,1,3.92,2.48,-0.1,5,1327.98514,1125.75627,223.19364
5,30,-52.0,-7.2457,-7.6,0,-3.92,-2.48,0.1,-5,1125.75627,1327.98514,-223.19364
5,30,9.0,5.5683,-3.1,1,8.8,0.07,-0.63,1,1235.12274,1209.18585,128.95433
