best_of,match_importance,rank_diff,points_diff,age_diff,win_loss,ace_diff,df_diff,bp_diff,h2h_diff,player_elo_before,opponent_elo_before,surface_elo_diff
3,18,-46.0,-4.1431,-0.3,1,-1.0,8.5,-2.0,0,1495.84686,1497.30559,-1.14285
3,18,46.0,4.1431,0.3,0,1.0,-8.5,2.0,0,1497.30559,1495.84686,1.14285
3,18,3.0,1.0986,-11.3,1,,,,0,1500.0,1474.03834,9.95116
3,18,-3.0,-1.0986,11.3,0,,,,0,1474.03834,1500.0,-9.95116
3,18,46.0,4.2905,2.2,1,-0.33,-0.33,3.5,0,1495.59057,1466.27727,30.23117
3,18,-46.0,-4.2905,-2.2,0,0.33,0.33,-3.5,0,1466.27727,1495.59057,-30.23117
3,18,-53.0,-6.1048,-5.3,1,1.9,-0.03,-0.47,0,1493.74724,1528.53432,-31.20353
3,18,53.0,6.1048,5.3,0,-1.9,0.03,0.47,0,1528.53432,1493.74724,31.20353
3,18,462.0,6.6644,2.2,1,,,,0,1475.83658,1500.0,4.06493
3,18,-462.0,-6.6644,-2.2,0,,,,0,1500.0,1475.83658,-4.06493
3,18,-64.0,-5.9108,5.4,1,0.0,1.43,-1.67,0,1496.60947,1449.17939,29.56067
3,18,64.0,5.9108,-5.4,0,-0.0,-1.43,1.67,0,1449.17939,1496.60947,-29.56067
3,18,101.0,5.6525,0.7,1,-0.13,-2.1,2.23,0,1456.27358,1492.54136,-31.0559
3,18,-101.0,-5.6525,-0.7,0,0.13,2.1,-2.23,0,1492.54136,1456.27358,31.0559
3,18,-50.0,-5.663,3.0,1,0.5,0.97,-3.19,0,1493.65392,1463.54579,-0.2557
3,18,50.0,5.663,-3.0,0,-0.5,-0.97,3.19,0,1463.54579,1493.65392,0.2557
3,18,12.0,3.1781,-3.7,1,2.17,-2.5,0.17,0,1493.2176,1495.43354,7.22033
3,18,-12.0,-3.1781,3.7,0,-2.17,2.5,-0.17,0,1495.43354,1493.2176,-7.22033
3,18,91.0,4.6151,-2.8,1,,,,0,1500.0,1500.0,0.0
3,18,-91.0,-4.6151,2.8,0,,,,0,1500.0,1500.0,-0.0
3,18,95.0,6.8255,2.7,1,0.1,-3.3,0.3,0,1538.29462,1394.13968,-54.98998
3,18,-95.0,-6.8255,-2.7,0,-0.1,3.3,-0.3,0,1394.13968,1538.29462,54.98998
3,18,107.0,6.2841,-8.6,1,,,,0,1471.96112,1500.0,6.18149
3,18,-107.0,-6.2841,8.6,0,,,,0,1500.0,1471.96112,-6.18149
3,24,64.0,6.5309,-4.9,1,0.1,0.8,-2.4,0,1512.80159,1501.73394,3.71954
3,24,-64.0,-6.5309,4.9,0,-0.1,-0.8,2.4,0,1501.73394,1512.80159,-3.71954
3,24,-92.0,-6.3351,-4.7,1,-2.1,-4.0,2.1,0,1454.56564,1482.79066,37.71112
3,24,92.0,6.3351,4.7,0,2.1,4.0,-2.1,0,1482.79066,1454.56564,-37.71112
3,24,6.0,3.6376,4.6,1,1.06,2.87,-0.94,0,1486.01352,1483.50279,2.55111
3,24,-6.0,-3.6376,-4.6,0,-1.06,-2.87,0.94,0,1483.50279,1486.01352,-2.55111
3,24,-38.0,-4.1589,1.7,1,0.8,1.3,-1.3,0,1503.84976,1497.05743,-3.54349
3,24,38.0,4.1589,-1.7,0,-0.8,-1.3,1.3,0,1497.05743,1503.84976,3.54349
3,24,129.0,5.1648,-6.9,1,-2.17,1.67,1.33,0,1504.36204,1503.64203,-1.27296
3,24,-129.0,-5.1648,6.9,0,2.17,-1.67,-1.33,0,1503.64203,1504.36204,1.27296
3,24,57.0,5.9135,5.8,1,-0.9,0.06,3.6,0,1516.9902,1503.84613,23.34375
3,24,-57.0,-5.9135,-5.8,0,0.9,-0.06,-3.6,0,1503.84613,1516.9902,-23.34375
3,24,-14.0,-4.0604,-2.4,1,2.13,-2.78,-1.18,0,1514.62557,1495.1545,-1.10537
3,24,14.0,4.0604,2.4,0,-2.13,2.78,1.18,0,1495.1545,1514.62557,1.10537
3,24,89.0,5.3471,2.1,1,0.67,-1.67,2.5,0,1494.36589,1502.66667,4.48328
3,24,-89.0,-5.3471,-2.1,0,-0.67,1.67,-2.5,0,1502.66667,1494.36589,-4.48328
3,24,484.0,6.3665,7.0,1,-1.3,-0.5,7.9,0,1470.70662,1502.66667,-19.61513
3,24,-484.0,-6.3665,-7.0,0,1.3,0.5,-7.9,0,1502.66667,1470.70662,19.61513
3,24,-115.0,-5.4293,-0.4,1,-1.67,-0.34,-0.33,0,1504.46776,1504.25977,0.09316
3,24,115.0,5.4293,0.4,0,1.67,0.34,0.33,0,1504.25977,1504.46776,-0.09316
3,24,57.0,5.4293,0.5,1,3.5,1.0,2.0,0,1505.04174,1502.46777,1.59915
3,24,-57.0,-5.4293,-0.5,0,-3.5,-1.0,-2.0,0,1502.46777,1505.04174,-1.59915
3,24,129.0,6.3596,-3.6,1,-0.2,-0.55,-0.35,0,1492.94756,1504.55282,15.35903
3,24,-129.0,-6.3596,3.6,0,0.2,0.55,0.35,0,1504.55282,1492.94756,-15.35903
3,24,5.0,3.4657,-2.5,1,1.68,1.25,0.29,0,1508.27085,1504.63942,8.21089
3,24,-5.0,-3.4657,2.5,0,-1.68,-1.25,-0.29,0,1504.63942,1508.27085,-8.21089
3,24,74.0,5.4765,7.7,1,0.55,-2.65,1.85,0,1473.93773,1503.76887,-24.7728
3,24,-74.0,-5.4765,-7.7,0,-0.55,2.65,-1.85,0,1503.76887,1473.93773,24.7728
3,24,135.0,6.9441,8.5,1,0.13,-0.23,1.67,0,1548.01246,1504.14207,-71.48374
3,24,-135.0,-6.9441,-8.5,0,-0.13,0.23,-1.67,0,1504.14207,1548.01246,71.48374
3,24,-129.0,-6.3509,-1.5,1,-4.5,1.2,-2.9,0,1502.66667,1489.24956,-19.23018
3,24,129.0,6.3509,1.5,0,4.5,-1.2,2.9,0,1489.24956,1502.66667,19.23018
3,30,44.0,6.3081,-5.5,1,-0.5,-1.9,-0.4,0,1528.29208,1501.8979,10.89364
3,30,-44.0,-6.3081,5.5,0,0.5,1.9,0.4,0,1501.8979,1528.29208,-10.89364
3,30,-31.0,-3.9703,2.0,1,1.63,4.1,0.2,0,1507.32638,1471.8626,-10.48968
3,30,31.0,3.9703,-2.0,0,-1.63,-4.1,-0.2,0,1471.8626,1507.32638,10.48968
3,30,-14.0,-4.1109,1.9,1,-3.55,2.35,-0.5,0,1509.03506,1529.72983,-17.54669
3,30,14.0,4.1109,-1.9,0,3.55,-2.35,0.5,0,1529.72983,1509.03506,17.54669
3,30,50.0,5.8021,-0.3,1,0.09,0.49,1.31,0,1532.38518,1510.74808,19.21658
3,30,-50.0,-5.8021,0.3,0,-0.09,-0.49,-1.31,0,1510.74808,1532.38518,-19.21658
3,30,-14.0,-4.6052,-5.5,1,2.8,-1.5,-3.8,0,1520.92321,1488.1743,7.58954
3,30,14.0,4.6052,5.5,0,-2.8,1.5,3.8,0,1488.1743,1520.92321,-7.58954
3,30,181.0,6.4862,-0.9,1,0.55,2.8,-0.65,0,1509.4818,1509.09253,26.02117
3,30,-181.0,-6.4862,0.9,0,-0.55,-2.8,0.65,0,1509.09253,1509.4818,-26.02117
3,30,106.0,6.8742,1.6,1,-0.5,-2.85,2.12,0,1562.00282,1524.10362,-73.27228
3,30,-106.0,-6.8742,-1.6,0,0.5,2.85,-2.12,0,1524.10362,1562.00282,73.27228
3,30,84.0,5.553,9.6,1,-1.0,0.3,1.2,0,1491.30814,1505.15688,-9.50652
3,30,-84.0,-5.553,-9.6,0,1.0,-0.3,-1.2,0,1505.15688,1491.30814,9.50652
3,36,-112.0,-6.8222,-3.1,1,-1.3,2.0,-1.1,0,1525.98696,1543.07892,-40.56816
3,36,112.0,6.8222,3.1,0,1.3,-2.0,1.1,0,1543.07892,1525.98696,40.56816
3,36,110.0,6.2005,1.8,1,-1.55,0.14,-0.05,0,1547.39004,1509.64394,46.60551
3,36,-110.0,-6.2005,-1.8,0,1.55,-0.14,0.05,0,1509.64394,1547.39004,-46.60551
3,36,-74.0,-6.6921,-7.1,1,1.1,-0.83,-1.93,0,1535.41952,1576.26439,37.98239
3,36,74.0,6.6921,7.1,0,-1.1,0.83,1.93,0,1576.26439,1535.41952,-37.98239
3,36,47.0,5.7961,-8.9,1,-0.3,-0.6,0.5,0,1525.46387,1507.94556,37.45755
3,36,-47.0,-5.7961,8.9,0,0.3,0.6,-0.5,0,1507.94556,1525.46387,-37.45755
3,42,42.0,5.3083,0.0,1,3.36,-3.1,1.46,0,1553.29188,1542.77344,12.93562
3,42,-42.0,-5.3083,-0.0,0,-3.36,3.1,-1.46,0,1542.77344,1553.29188,-12.93562
3,42,-10.0,-4.3041,5.6,1,0.1,1.49,0.1,-1,1561.65857,1540.6578,6.88607
3,42,10.0,4.3041,-5.6,0,-0.1,-1.49,-0.1,1,1540.6578,1561.65857,-6.88607
3,18,38.0,7.6681,5.8,1,-3.1,0.08,-0.9,0,1544.83012,1512.96837,36.02789
3,18,-38.0,-7.6681,-5.8,0,3.1,-0.08,0.9,0,1512.96837,1544.83012,-36.02789
3,36,-11.0,-3.989,-4.2,1,-1.3,3.8,-2.0,0,1397.64879,1446.83568,50.59617
3,36,11.0,3.989,4.2,0,1.3,-3.8,2.0,0,1446.83568,1397.64879,-50.59617
3,18,-136.0,-6.3208,-2.8,1,3.92,-0.58,-0.61,0,1491.22379,1419.76198,2.27951
3,18,136.0,6.3208,2.8,0,-3.92,0.58,0.61,0,1419.76198,1491.22379,-2.27951
3,36,308.0,6.7044,4.9,1,,,,0,1467.45986,1500.0,-12.81212
3,36,-308.0,-6.7044,-4.9,0,,,,0,1500.0,1467.45986,12.81212
3,18,100.0,6.2126,-1.0,1,2.12,-1.95,-0.85,0,1499.06332,1498.51258,-32.68929
3,18,-100.0,-6.2126,1.0,0,-2.12,1.95,0.85,0,1498.51258,1499.06332,32.68929
3,36,37.0,7.1639,7.4,1,-0.1,2.5,-2.2,0,1594.24689,1451.27959,99.89928
3,36,-37.0,-7.1639,-7.4,0,0.1,-2.5,2.2,0,1451.27959,1594.24689,-99.89928
3,18,15.0,5.8972,-0.4,1,1.24,-1.27,0.74,0,1561.91857,1467.10866,-46.32694
3,18,-15.0,-5.8972,0.4,0,-1.24,1.27,-0.74,0,1467.10866,1561.91857,46.32694
3,36,-149.0,-7.4536,19.0,1,-7.2,-1.4,1.07,0,1492.03529,1575.01209,-60.62758
3,36,149.0,7.4536,-19.0,0,7.2,1.4,-1.07,0,1575.01209,1492.03529,60.62758
3,18,77.0,7.2869,-2.5,1,-0.8,2.6,-1.4,0,1642.69725,1417.75109,95.73587
3,18,-77.0,-7.2869,2.5,0,0.8,-2.6,1.4,0,1417.75109,1642.69725,-95.73587
3,36,18.0,4.9836,-2.8,1,3.08,0.82,-0.52,0,1473.86713,1467.61841,-10.03131
3,36,-18.0,-4.9836,2.8,0,-3.08,-0.82,0.52,0,1467.61841,1473.86713,10.03131
3,18,5.0,5.2311,-2.8,1,-1.8,-2.51,0.0,0,1526.29244,1520.57485,24.4652
3,18,-5.0,-5.2311,2.8,0,1.8,2.51,-0.0,0,1520.57485,1526.29244,-24.4652
3,36,46.0,7.2385,-1.9,1,7.46,0.76,-0.28,0,1589.1378,1487.98215,44.36285
3,36,-46.0,-7.2385,1.9,0,-7.46,-0.76,0.28,0,1487.98215,1589.1378,-44.36285
3,18,4.0,3.4965,-3.0,1,1.39,-0.19,-1.64,0,1527.99696,1474.33758,-4.86132
3,18,-4.0,-3.4965,3.0,0,-1.39,0.19,1.64,0,1474.33758,1527.99696,4.86132
3,36,86.0,7.4236,-8.1,1,0.9,3.4,-2.3,0,1578.8276,1486.24345,19.99282
3,36,-86.0,-7.4236,8.1,0,-0.9,-3.4,2.3,0,1486.24345,1578.8276,-19.99282
3,18,-29.0,-6.1334,-0.4,1,-5.5,1.2,1.0,0,1500.08876,1549.91241,19.95625
3,18,29.0,6.1334,0.4,0,5.5,-1.2,-1.0,0,1549.91241,1500.08876,-19.95625
3,36,-90.0,-6.809,0.7,1,-5.6,-0.09,0.06,0,1434.52783,1505.69592,-48.9648
3,36,90.0,6.809,-0.7,0,5.6,0.09,-0.06,0,1505.69592,1434.52783,48.9648
3,18,75.0,6.981,4.1,1,0.7,-2.0,2.1,0,1494.11685,1488.94374,9.27034
3,18,-75.0,-6.981,-4.1,0,-0.7,2.0,-2.1,0,1488.94374,1494.11685,-9.27034
3,36,6.0,4.585,-2.9,1,-1.0,-1.4,0.0,0,1457.90499,1465.4937,-31.96087
3,36,-6.0,-4.585,2.9,0,1.0,1.4,-0.0,0,1465.4937,1457.90499,31.96087
3,18,-73.0,-6.3297,-4.0,1,-0.3,-2.8,0.3,0,1475.00244,1516.54294,-16.42925
3,18,73.0,6.3297,4.0,0,0.3,2.8,-0.3,0,1516.54294,1475.00244,16.42925
3,36,27.0,7.3395,6.1,1,-0.58,3.2,-3.39,2,1685.69714,1550.36422,-39.95879
3,36,-27.0,-7.3395,-6.1,0,0.58,-3.2,3.39,-2,1550.36422,1685.69714,39.95879
3,18,58.0,6.628,-1.1,1,0.25,1.14,-2.62,0,1635.40976,1448.92886,76.10681
3,18,-58.0,-6.628,1.1,0,-0.25,-1.14,2.62,0,1448.92886,1635.40976,-76.10681
3,36,-18.0,-4.9904,-3.9,1,2.6,-1.5,1.5,0,1547.58127,1373.70867,85.86551
3,36,18.0,4.9904,3.9,0,-2.6,1.5,-1.5,0,1373.70867,1547.58127,-85.86551
3,18,241.0,7.3079,2.9,1,,,,0,1580.03362,1500.0,6.02744
3,18,-241.0,-7.3079,-2.9,0,,,,0,1500.0,1580.03362,-6.02744
3,36,53.0,5.5797,7.9,1,1.45,-0.11,4.44,0,1465.06401,1498.20519,-45.25578
3,36,-53.0,-5.5797,-7.9,0,-1.45,0.11,-4.44,0,1498.20519,1465.06401,45.25578
3,18,-53.0,-6.5862,0.1,1,-0.66,-2.67,-3.67,0,1438.25665,1531.50934,-66.09198
3,18,53.0,6.5862,-0.1,0,0.66,2.67,3.67,0,1531.50934,1438.25665,66.09198
3,18,34.0,6.2344,4.5,1,1.0,-1.4,2.2,0,1549.96518,1546.2203,-16.76451
3,18,-34.0,-6.2344,-4.5,0,-1.0,1.4,-2.2,0,1546.2203,1549.96518,16.76451
3,18,121.0,6.2461,6.0,1,-3.13,-0.83,-1.2,0,1482.51267,1467.75147,12.84129
3,18,-121.0,-6.2461,-6.0,0,3.13,0.83,1.2,0,1467.75147,1482.51267,-12.84129
3,18,17.0,6.8469,9.1,1,-3.3,-0.8,-1.8,1,1632.87935,1622.13881,-19.82617
3,18,-17.0,-6.8469,-9.1,0,3.3,0.8,1.8,-1,1622.13881,1632.87935,19.82617
3,48,-55.0,-8.2779,4.2,1,0.0,-1.8,2.7,0,1415.89892,1653.12141,-80.03144
3,48,55.0,8.2779,-4.2,0,-0.0,1.8,-2.7,0,1653.12141,1415.89892,80.03144
3,48,-46.0,-7.2385,-2.8,1,1.5,-1.5,-0.6,0,1484.95402,1604.01106,-110.6396
3,48,46.0,7.2385,2.8,0,-1.5,1.5,0.6,0,1604.01106,1484.95402,110.6396
3,48,162.0,7.978,-21.5,1,6.95,2.5,2.35,0,1648.43645,1505.23799,137.26603
3,48,-162.0,-7.978,21.5,0,-6.95,-2.5,-2.35,0,1505.23799,1648.43645,-137.26603
3,48,-51.0,-7.2834,1.8,1,-4.9,-3.0,1.2,0,1489.5794,1600.60672,-49.72653
3,48,51.0,7.2834,-1.8,0,4.9,3.0,-1.2,0,1600.60672,1489.5794,49.72653
3,24,200.0,7.9855,1.7,1,-7.7,2.02,1.5,0,1559.36693,1503.97849,69.44877
3,24,-200.0,-7.9855,-1.7,0,7.7,-2.02,-1.5,0,1503.97849,1559.36693,-69.44877
3,48,106.0,7.4933,-1.6,1,1.6,3.3,-1.7,1,1590.66208,1453.76016,23.76919
3,48,-106.0,-7.4933,1.6,0,-1.6,-3.3,1.7,-1,1453.76016,1590.66208,-23.76919
3,24,43.0,6.6373,0.4,1,0.3,0.3,0.9,0,1573.65766,1515.03796,14.57745
3,24,-43.0,-6.6373,-0.4,0,-0.3,-0.3,-0.9,0,1515.03796,1573.65766,-14.57745
3,48,-49.0,-7.7433,-1.9,1,0.9,-2.4,-0.1,0,1474.25441,1656.70286,-177.69615
3,48,49.0,7.7433,1.9,0,-0.9,2.4,0.1,0,1656.70286,1474.25441,177.69615
3,24,-18.0,-6.6908,5.7,1,-1.7,-2.6,1.2,0,1542.02916,1649.57807,-8.80696
3,24,18.0,6.6908,-5.7,0,1.7,2.6,-1.2,0,1649.57807,1542.02916,8.80696
3,48,72.0,7.6544,10.0,1,-1.2,1.3,-1.7,0,1695.76201,1556.18179,-22.15653
3,48,-72.0,-7.6544,-10.0,0,1.2,-1.3,1.7,0,1556.18179,1695.76201,22.15653
3,24,8.0,4.8978,2.7,1,0.6,-0.3,1.2,0,1518.36762,1541.54532,7.19921
3,24,-8.0,-4.8978,-2.7,0,-0.6,0.3,-1.2,0,1541.54532,1518.36762,-7.19921
3,48,97.0,7.9977,2.2,1,0.8,2.3,-1.6,0,1647.06925,1482.58561,71.76068
3,48,-97.0,-7.9977,-2.2,0,-0.8,-2.3,1.6,0,1482.58561,1647.06925,-71.76068
3,24,-101.0,-7.1204,-6.3,1,0.13,-0.17,-0.07,0,1492.90639,1509.87864,-15.76878
3,24,101.0,7.1204,6.3,0,-0.13,0.17,0.07,0,1509.87864,1492.90639,15.76878
3,24,-7.0,-5.5094,-7.7,1,0.33,2.6,0.11,1,1643.56156,1592.41177,45.79044
3,24,7.0,5.5094,7.7,0,-0.33,-2.6,-0.11,-1,1592.41177,1643.56156,-45.79044
3,24,46.0,6.3969,6.0,1,0.8,1.5,1.9,0,1565.79273,1458.45086,36.61002
3,24,-46.0,-6.3969,-6.0,0,-0.8,-1.5,-1.9,0,1458.45086,1565.79273,-36.61002
3,24,56.0,7.3018,6.1,1,3.2,0.5,1.0,0,1648.38489,1497.8333,-36.18403
3,24,-56.0,-7.3018,-6.1,0,-3.2,-0.5,-1.0,0,1497.8333,1648.38489,36.18403
3,60,3.0,4.2627,4.2,1,-0.3,1.7,-0.5,0,1441.39211,1506.23182,6.96547
3,60,-3.0,-4.2627,-4.2,0,0.3,-1.7,0.5,0,1506.23182,1441.39211,-6.96547
3,60,58.0,7.7774,1.1,1,3.7,2.3,0.7,0,1658.19159,1510.52518,132.85511
3,60,-58.0,-7.7774,-1.1,0,-3.7,-2.3,-0.7,0,1510.52518,1658.19159,-132.85511
3,60,39.0,7.1436,-4.2,1,0.3,2.2,1.0,0,1600.66474,1497.96079,42.03596
3,60,-39.0,-7.1436,4.2,0,-0.3,-2.2,-1.0,0,1497.96079,1600.66474,-42.03596
3,60,-7.0,-6.6477,1.1,1,-1.7,-0.6,-1.3,0,1705.65896,1656.01389,-58.65067
3,60,7.0,6.6477,-1.1,0,1.7,0.6,1.3,0,1656.01389,1705.65896,58.65067
3,30,17.0,7.3803,2.2,1,-0.7,2.58,-2.2,-1,1572.83759,1586.98345,72.89009
3,30,-17.0,-7.3803,-2.2,0,0.7,-2.58,2.2,1,1586.98345,1572.83759,-72.89009
3,30,22.0,5.8348,0.8,1,-0.2,-2.5,-1.2,0,1562.82961,1535.43341,35.24939
3,30,-22.0,-5.8348,-0.8,0,0.2,2.5,1.2,0,1535.43341,1562.82961,-35.24939
3,30,93.0,6.8701,3.1,1,1.09,3.0,-1.39,0,1657.2229,1509.68737,72.12288
3,30,-93.0,-6.8701,-3.1,0,-1.09,-3.0,1.39,0,1509.68737,1657.2229,-72.12288
3,30,18.0,6.8575,3.5,1,2.2,-0.3,-1.3,1,1657.85538,1577.00096,-16.31283
3,30,-18.0,-6.8575,-3.5,0,-2.2,0.3,1.3,-1,1577.00096,1657.85538,16.31283
3,72,49.0,7.7124,-5.9,1,3.8,0.6,0.4,0,1667.7732,1460.3439,115.11339
3,72,-49.0,-7.7124,5.9,0,-3.8,-0.6,-0.4,0,1460.3439,1667.7732,-115.11339
3,72,6.0,6.3026,6.7,1,-1.1,0.7,-1.2,-1,1719.38815,1612.06816,-46.66473
3,72,-6.0,-6.3026,-6.7,0,1.1,-0.7,1.2,1,1612.06816,1719.38815,46.66473
3,36,-28.0,-7.5364,-3.1,1,-0.1,-3.95,0.7,0,1577.57058,1589.48867,-20.95297
3,36,28.0,7.5364,3.1,0,0.1,3.95,-0.7,0,1589.48867,1577.57058,20.95297
3,36,-14.0,-6.7393,-9.0,1,-1.35,1.78,0.02,-1,1666.80957,1670.19769,82.84656
3,36,14.0,6.7393,9.0,0,1.35,-1.78,-0.02,1,1670.19769,1666.80957,-82.84656
3,84,-3.0,-6.0426,4.2,1,-5.2,0.8,-1.3,0,1730.59729,1675.21428,-139.8231
3,84,3.0,6.0426,-4.2,0,5.2,-0.8,1.3,0,1675.21428,1730.59729,139.8231
3,42,5.0,4.7536,-1.7,1,0.68,3.02,-0.68,0,1682.96559,1594.11921,12.78064
3,42,-5.0,-4.7536,1.7,0,-0.68,-3.02,0.68,0,1594.11921,1682.96559,-12.78064
3,24,196.0,7.3607,10.1,1,0.2,-1.3,0.6,0,1546.51174,1488.43202,70.13779
3,24,-196.0,-7.3607,-10.1,0,-0.2,1.3,-0.6,0,1488.43202,1546.51174,-70.13779
3,24,9.0,4.4773,-2.0,1,1.5,1.3,2.1,0,1498.63899,1488.36281,-1.19486
3,24,-9.0,-4.4773,2.0,0,-1.5,-1.3,-2.1,0,1488.36281,1498.63899,1.19486
3,24,299.0,7.7062,9.4,1,0.9,0.1,0.4,0,1582.73326,1495.31617,98.20134
3,24,-299.0,-7.7062,-9.4,0,-0.9,-0.1,-0.4,0,1495.31617,1582.73326,-98.20134
3,24,-43.0,-7.7441,10.1,1,-3.0,-4.3,1.6,-1,1428.58555,1661.74338,-217.15522
3,24,43.0,7.7441,-10.1,0,3.0,4.3,-1.6,1,1661.74338,1428.58555,217.15522
3,24,-18.0,-5.9532,4.3,1,0.2,2.5,-1.0,-2,1482.99128,1558.39203,26.15612
3,24,18.0,5.9532,-4.3,0,-0.2,-2.5,1.0,2,1558.39203,1482.99128,-26.15612
3,24,-22.0,-6.9518,-9.9,1,-3.13,-1.06,3.24,0,1540.29935,1654.04167,-15.0764
3,24,22.0,6.9518,9.9,0,3.13,1.06,-3.24,0,1654.04167,1540.29935,15.0764
3,24,5.0,5.3423,-3.0,1,0.99,2.58,-1.32,1,1628.77762,1403.91724,82.49536
3,24,-5.0,-5.3423,3.0,0,-0.99,-2.58,1.32,-1,1403.91724,1628.77762,-82.49536
3,24,8.0,5.1475,0.1,1,-0.6,0.3,0.2,1,1518.93734,1452.90282,-22.99289
3,24,-8.0,-5.1475,-0.1,0,0.6,-0.3,-0.2,-1,1452.90282,1518.93734,22.99289
3,24,-2.0,-4.2341,-9.3,1,4.7,-1.8,1.3,0,1555.2619,1604.19095,-51.51082
3,24,2.0,4.2341,9.3,0,-4.7,1.8,-1.3,0,1604.19095,1555.2619,51.51082
3,24,112.0,7.8071,1.6,1,1.36,0.46,-1.2,0,1572.94004,1493.35402,89.60787
3,24,-112.0,-7.8071,-1.6,0,-1.36,-0.46,1.2,0,1493.35402,1572.94004,-89.60787
3,24,-19.0,-5.4293,3.2,1,-2.7,-1.7,-0.9,0,1501.71217,1498.43156,-40.56056
3,24,19.0,5.4293,-3.2,0,2.7,1.7,0.9,0,1498.43156,1501.71217,40.56056
3,24,-47.0,-6.7546,2.0,1,-1.6,-0.1,0.7,0,1499.2719,1570.33237,-3.8326
3,24,47.0,6.7546,-2.0,0,1.6,0.1,-0.7,0,1570.33237,1499.2719,3.8326
3,24,44.0,5.9687,0.3,1,-1.4,-0.5,-2.2,0,1566.54027,1454.97307,177.77673
3,24,-44.0,-5.9687,-0.3,0,1.4,0.5,2.2,0,1454.97307,1566.54027,-177.77673
3,24,-12.0,-5.204,-3.2,1,-6.0,-0.5,3.1,0,1441.51542,1531.63355,30.21361
3,24,12.0,5.204,3.2,0,6.0,0.5,-3.1,0,1531.63355,1441.51542,-30.21361
3,24,-35.0,-7.5342,-1.0,1,0.3,-1.8,0.8,0,1486.55737,1721.28389,-202.39344
3,24,35.0,7.5342,1.0,0,-0.3,1.8,-0.8,0,1721.28389,1486.55737,202.39344
3,24,22.0,6.9236,6.0,1,-6.9,1.5,0.5,-1,1639.61424,1606.63327,79.82304
3,24,-22.0,-6.9236,-6.0,0,6.9,-1.5,-0.5,1,1606.63327,1639.61424,-79.82304
3,24,331.0,7.0085,5.2,1,-3.0,2.0,-7.11,0,1455.36957,1497.08431,9.5726
3,24,-331.0,-7.0085,-5.2,0,3.0,-2.0,7.11,0,1497.08431,1455.36957,-9.5726
3,24,-6.0,-5.7366,5.1,1,0.94,-1.71,-0.11,1,1670.07248,1600.85902,49.17673
3,24,6.0,5.7366,-5.1,0,-0.94,1.71,0.11,-1,1600.85902,1670.07248,-49.17673
3,24,-26.0,-6.107,4.9,1,2.09,-1.07,-0.71,0,1500.12122,1511.31513,11.17295
3,24,26.0,6.107,-4.9,0,-2.09,1.07,0.71,0,1511.31513,1500.12122,-11.17295
3,24,-33.0,-6.5709,3.9,1,-2.58,-2.52,0.2,0,1510.93765,1694.96098,-110.83604
3,24,33.0,6.5709,-3.9,0,2.58,2.52,-0.2,0,1694.96098,1510.93765,110.83604
3,24,-18.0,-7.3467,-1.4,1,1.3,-3.8,1.8,-1,1493.09766,1632.99648,-133.2784
3,24,18.0,7.3467,1.4,0,-1.3,3.8,-1.8,1,1632.99648,1493.09766,133.2784
3,24,80.0,7.8236,3.3,1,-0.7,1.2,-2.2,1,1744.06819,1473.64097,97.51737
3,24,-80.0,-7.8236,-3.3,0,0.7,-1.2,2.2,-1,1473.64097,1744.06819,-97.51737
3,24,-6.0,-2.8904,-4.1,1,0.68,0.1,-1.15,0,1425.63653,1523.8971,-4.12199
3,24,6.0,2.8904,4.1,0,-0.68,-0.1,1.15,0,1523.8971,1425.63653,4.12199
3,24,15.0,6.4708,8.6,1,-1.3,2.2,-2.3,0,1579.82366,1486.46359,10.78884
3,24,-15.0,-6.4708,-8.6,0,1.3,-2.2,2.3,0,1486.46359,1579.82366,-10.78884
3,36,25.0,9.2672,0.4,1,8.86,0.17,-2.1,0,1824.69518,1559.86171,117.20718
3,36,-25.0,-9.2672,-0.4,0,-8.86,-0.17,2.1,0,1559.86171,1824.69518,-117.20718
3,36,50.0,7.3038,4.7,1,-0.6,-0.0,0.2,0,1594.79041,1514.16589,94.78644
3,36,-50.0,-7.3038,-4.7,0,0.6,0.0,-0.2,0,1514.16589,1594.79041,-94.78644
3,36,-2.0,-2.0794,-1.0,1,-2.2,6.3,-1.9,0,1502.41011,1453.95661,40.06605
3,36,2.0,2.0794,1.0,0,2.2,-6.3,1.9,0,1453.95661,1502.41011,-40.06605
3,36,-33.0,-7.703,-7.1,1,-3.62,-0.97,2.0,0,1561.35794,1653.35497,-98.5095
3,36,33.0,7.703,7.1,0,3.62,0.97,-2.0,0,1653.35497,1561.35794,98.5095
3,36,-15.0,-7.9431,-6.6,1,0.1,-1.3,0.8,2,1635.66111,1627.62822,-21.89582
3,36,15.0,7.9431,6.6,0,-0.1,1.3,-0.8,-2,1627.62822,1635.66111,21.89582
3,36,13.0,6.4232,-3.5,1,6.7,-1.7,-0.2,-1,1573.50039,1531.93243,24.38292
3,36,-13.0,-6.4232,3.5,0,-6.7,1.7,0.2,1,1531.93243,1573.50039,-24.38292
3,36,-59.0,-7.662,-2.6,1,0.2,-1.88,1.1,0,1517.5611,1585.33776,-107.95672
3,36,59.0,7.662,2.6,0,-0.2,1.88,-1.1,0,1585.33776,1517.5611,107.95672
