player_name,ranking,date,num
Rafael Nadal,2130.167938198346,2020-02-24,297.0
Rafael Nadal,2133.1039441181038,2020-02-24,299.0
Rafael Nadal,2135.5524165010083,2020-02-24,300.0
Rafael Nadal,2138.9629018240116,2020-09-14,270.0
Rafael Nadal,2140.2492695927053,2020-09-14,286.0
Rafael Nadal,2116.5236239756873,2020-09-14,294.0
Rafael Nadal,2119.4719771180135,2020-09-28,1164.0
Rafael Nadal,2120.391268568727,2020-09-28,1232.0
Rafael Nadal,2121.867626196669,2020-09-28,1316.0
Rafael Nadal,2123.4792360894216,2020-09-28,1408.0
Rafael Nadal,2127.562215182736,2020-09-28,1504.0
Rafael Nadal,2132.29818090196,2020-09-28,1602.0
Rafael Nadal,2149.2118808281534,2020-09-28,1701.0
Rafael Nadal,2150.548899694886,2020-11-02,285.0
Rafael Nadal,2151.767520087941,2020-11-02,293.0
Rafael Nadal,2155.502274012124,2020-11-02,297.0
Rafael Nadal,2135.6974158861854,2020-11-02,299.0
Rafael Nadal,2143.7230856504552,2020-11-16,289.0
Rafael Nadal,2149.5425772490403,2020-11-16,290.0
Rafael Nadal,2130.8032500775735,2020-11-16,291.0
Rafael Nadal,2112.6023438637176,2020-11-16,299.0
Rafael Nadal,2114.0824726013657,2021-02-08,163.0
Rafael Nadal,2114.9359215133636,2021-02-08,195.0
Rafael Nadal,2116.588673159194,2021-02-08,211.0
Rafael Nadal,2118.9445432928983,2021-02-08,219.0
Rafael Nadal,2099.151891133917,2021-02-08,223.0
Rafael Nadal,2100.2183280910326,2021-04-12,274.0
Rafael Nadal,2104.6526039158343,2021-04-12,288.0
Rafael Nadal,2088.9787381912392,2021-04-12,295.0
Rafael Nadal,2090.179563104877,2021-04-19,285.0
Rafael Nadal,2093.8283253137142,2021-04-19,293.0
Rafael Nadal,2096.362066393922,2021-04-19,297.0
Rafael Nadal,2101.4958959817463,2021-04-19,299.0
Rafael Nadal,2111.656046243416,2021-04-19,300.0
Rafael Nadal,2113.0746274553567,2021-05-03,285.0
Rafael Nadal,2115.4321810457222,2021-05-03,293.0
Rafael Nadal,2096.508246619983,2021-05-03,297.0
Rafael Nadal,2103.518090028288,2021-05-10,270.0
Rafael Nadal,2106.4604113687496,2021-05-10,286.0
Rafael Nadal,2114.427323436763,2021-05-10,294.0
Rafael Nadal,2116.518350961759,2021-05-10,298.0
Rafael Nadal,2130.3108840604104,2021-05-10,300.0
Rafael Nadal,2132.6067291869613,2021-05-31,116.0
Rafael Nadal,2134.3438520320915,2021-05-31,172.0
Rafael Nadal,2138.087720402599,2021-05-31,200.0
Rafael Nadal,2144.377973868475,2021-05-31,214.0
Rafael Nadal,2147.5949706398233,2021-05-31,221.0
Rafael Nadal,2134.205484089853,2021-05-31,224.0
Rafael Nadal,2135.33074152676,2021-08-02,285.0
Rafael Nadal,2112.221529590182,2021-08-02,293.0
Rafael Nadal,2113.445493510996,2022-01-03,293.0
Rafael Nadal,2114.887603473906,2022-01-03,297.0
Rafael Nadal,2117.082854441012,2022-01-03,299.0
Rafael Nadal,2120.0866039904395,2022-01-03,300.0
Rafael Nadal,2122.3589195712107,2022-01-17,131.0
Rafael Nadal,2123.726953107086,2022-01-17,179.0
Rafael Nadal,2127.29499115998,2022-01-17,203.0
Rafael Nadal,2128.88036204111,2022-01-17,215.0
Rafael Nadal,2133.2328351303877,2022-01-17,221.0
Rafael Nadal,2141.0674317454186,2022-01-17,224.0
Rafael Nadal,2153.9340472416147,2022-01-17,226.0
Rafael Nadal,2154.548333954977,2022-02-21,281.0
Rafael Nadal,2155.156244900417,2022-02-21,291.0
Rafael Nadal,2157.8577552762754,2022-02-21,296.0
Rafael Nadal,2168.5777966677947,2022-02-21,299.0
Rafael Nadal,2172.915813772689,2022-02-21,300.0
Rafael Nadal,2175.6350435856466,2022-03-07,261.0
Rafael Nadal,2177.8732477021545,2022-03-07,281.0
Rafael Nadal,2180.849311442763,2022-03-07,291.0
Rafael Nadal,2183.50616637507,2022-03-07,296.0
Rafael Nadal,2190.7571588955475,2022-03-07,299.0
Rafael Nadal,2169.8966175689625,2022-03-07,300.0
Rafael Nadal,2172.546058499251,2022-05-02,281.0
Rafael Nadal,2174.062544471022,2022-05-02,291.0
Rafael Nadal,2159.6864261968294,2022-05-02,296.0
Rafael Nadal,2161.9293680029728,2022-05-09,281.0
Rafael Nadal,2140.4553601477905,2022-05-09,291.0
Rafael Nadal,2141.496564588665,2022-05-23,115.0
Rafael Nadal,2142.8382698626074,2022-05-23,171.0
Rafael Nadal,2146.1104932949142,2022-05-23,199.0
Rafael Nadal,2151.133747171236,2022-05-23,213.0
Rafael Nadal,2164.7274133738706,2022-05-23,220.0
Rafael Nadal,2173.5457666822977,2022-05-23,224.0
Rafael Nadal,2180.27379573437,2022-05-23,226.0
Rafael Nadal,2181.529416305452,2022-06-27,163.0
Rafael Nadal,2182.370887321535,2022-06-27,195.0
Rafael Nadal,2183.624822911218,2022-06-27,211.0
Rafael Nadal,2186.4185068333163,2022-06-27,219.0
Rafael Nadal,2190.1242855255746,2022-06-27,223.0
Rafael Nadal,2168.466043966542,2022-06-27,225.0
Rafael Nadal,2146.423757178996,2022-08-15,270.0
Rafael Nadal,2147.1120382647227,2022-08-29,163.0
Rafael Nadal,2148.593515402054,2022-08-29,195.0
Rafael Nadal,2150.615068330109,2022-08-29,211.0
Rafael Nadal,2127.638052861369,2022-08-29,219.0
Rafael Nadal,2106.9580082584057,2022-10-31,270.0
Rafael Nadal,2088.4273736187174,2022-11-14,295.0
Rafael Nadal,2072.143588280401,2022-11-14,296.0
Rafael Nadal,2079.2089756607006,2022-11-14,297.0
Rafael Nadal,2060.442965773002,2023-01-02,236.0
Rafael Nadal,2042.4315128174258,2023-01-02,240.0
Rafael Nadal,2047.8010138771422,2023-01-16,100.0
Rafael Nadal,2025.2031657945197,2023-01-16,164.0
Rafael Nadal,2028.3279576661591,2024-01-01,276.0
Rafael Nadal,2029.9908228564002,2024-01-01,289.0
Rafael Nadal,2009.3122761534826,2024-01-01,295.0
Rafael Nadal,2011.7470548378874,2024-04-15,260.0
Rafael Nadal,1998.628288914172,2024-04-15,281.0
Rafael Nadal,1999.7101119363147,2024-04-22,212.0
Rafael Nadal,2009.9763370822166,2024-04-22,257.0
Rafael Nadal,2011.2210488909839,2024-04-22,279.0
Rafael Nadal,1994.1346313006056,2024-04-22,290.0
Rafael Nadal,1995.3423427945706,2024-05-06,188.0
Rafael Nadal,1981.0090027945532,2024-05-06,245.0
Rafael Nadal,1968.497853140968,2024-05-27,335.0
Rafael Nadal,1969.3556287128301,2024-07-15,276.0
Rafael Nadal,1974.081751175531,2024-07-15,289.0
Rafael Nadal,1977.4723430222402,2024-07-15,295.0
Rafael Nadal,1979.287853035181,2024-07-15,298.0
Rafael Nadal,1959.8719995247627,2024-07-15,300.0
Rafael Nadal,1964.5368995082836,2024-07-29,102.0
Rafael Nadal,1958.4302174299048,2024-07-29,133.0
Rafael Nadal,1938.7053328482834,2024-11-19,1.0
Pablo Carreno Busta,1500.0,1900-01-01,0.0
Pablo Carreno Busta,1438.9550822586766,2016-01-04,270.0
Pablo Carreno Busta,1386.8010374005046,2016-01-18,128.0
Pablo Carreno Busta,1458.3359940816526,2016-02-01,278.0
Pablo Carreno Busta,1507.7120097293791,2016-02-01,290.0
Pablo Carreno Busta,1454.1744132534059,2016-02-01,296.0
Pablo Carreno Busta,1423.6065115416097,2016-02-08,278.0
Pablo Carreno Busta,1402.500299746306,2016-02-15,285.0
Pablo Carreno Busta,1462.2543101772012,2016-02-22,273.0
Pablo Carreno Busta,1512.7908941281926,2016-02-22,287.0
Pablo Carreno Busta,1564.4835347697085,2016-02-22,294.0
Pablo Carreno Busta,1603.0060019083496,2016-02-22,298.0
Pablo Carreno Busta,1584.1671395654864,2016-02-22,300.0
Pablo Carreno Busta,1600.6501265838658,2016-03-07,199.0
Pablo Carreno Busta,1576.1839811979853,2016-03-07,260.0
Pablo Carreno Busta,1526.6879257190997,2016-03-21,179.0
Pablo Carreno Busta,1543.4983947022106,2016-04-04,277.0
Pablo Carreno Busta,1562.9257258642208,2016-04-04,289.0
Pablo Carreno Busta,1535.7092067260012,2016-04-04,295.0
Pablo Carreno Busta,1573.4599877869637,2016-04-11,255.0
Pablo Carreno Busta,1551.8595586331953,2016-04-11,278.0
Pablo Carreno Busta,1567.7966125782452,2016-04-18,256.0
Pablo Carreno Busta,1545.3083940390316,2016-04-18,279.0
Pablo Carreno Busta,1595.3918844563843,2016-04-25,282.0
Pablo Carreno Busta,1613.3908441066249,2016-04-25,292.0
Pablo Carreno Busta,1652.1820535194365,2016-04-25,297.0
Pablo Carreno Busta,1684.1263610394155,2016-04-25,299.0
Pablo Carreno Busta,1646.3662387369645,2016-04-25,300.0
Pablo Carreno Busta,1680.2984431756895,2016-05-02,240.0
Pablo Carreno Busta,1649.4675672066803,2016-05-02,271.0
Pablo Carreno Busta,1667.3918477619738,2016-05-16,283.0
Pablo Carreno Busta,1684.1454415240353,2016-05-16,292.0
Pablo Carreno Busta,1661.2816912275448,2016-05-16,297.0
Pablo Carreno Busta,1693.8299509103254,2016-05-23,103.0
Pablo Carreno Busta,1640.2960673781015,2016-05-23,165.0
Pablo Carreno Busta,1598.8841021007893,2016-06-20,276.0
Pablo Carreno Busta,1589.6027738135413,2016-06-27,115.0
Pablo Carreno Busta,1604.0110447599163,2016-07-15,5.0
Pablo Carreno Busta,1629.5519984372459,2016-07-18,282.0
Pablo Carreno Busta,1643.8957340991929,2016-07-18,292.0
Pablo Carreno Busta,1613.7049025110866,2016-07-18,297.0
Pablo Carreno Busta,1633.2794014971046,2016-08-08,278.0
Pablo Carreno Busta,1643.89088766775,2016-08-08,290.0
Pablo Carreno Busta,1660.3903565234134,2016-08-08,296.0
Pablo Carreno Busta,1637.8926290430825,2016-08-08,299.0
Pablo Carreno Busta,1627.832715065186,2016-08-15,257.0
Pablo Carreno Busta,1640.062054192522,2016-08-22,280.0
Pablo Carreno Busta,1670.3477695804274,2016-08-22,291.0
Pablo Carreno Busta,1696.6264449463174,2016-08-22,296.0
Pablo Carreno Busta,1719.8729811770886,2016-08-22,299.0
Pablo Carreno Busta,1749.785521574905,2016-08-22,300.0
Pablo Carreno Busta,1769.1679365605337,2016-08-29,134.0
Pablo Carreno Busta,1779.8676004638533,2016-08-29,181.0
Pablo Carreno Busta,1758.3944027293912,2016-08-29,204.0
Pablo Carreno Busta,1728.0566560000455,2016-09-26,272.0
Pablo Carreno Busta,1747.9470173867396,2016-10-03,276.0
Pablo Carreno Busta,1771.9531070436133,2016-10-03,289.0
Pablo Carreno Busta,1756.3070859666575,2016-10-03,295.0
Pablo Carreno Busta,1722.9127822678824,2016-10-10,248.0
Pablo Carreno Busta,1738.120502894984,2016-10-17,282.0
Pablo Carreno Busta,1749.4392668228986,2016-10-17,292.0
Pablo Carreno Busta,1762.6826193489171,2016-10-17,297.0
Pablo Carreno Busta,1772.7912286977332,2016-10-17,299.0
Pablo Carreno Busta,1792.2624158205845,2016-10-17,300.0
Pablo Carreno Busta,1802.0715282603858,2016-10-24,280.0
Pablo Carreno Busta,1781.7880104669978,2016-10-24,291.0
Pablo Carreno Busta,1797.0775790661783,2016-10-31,247.0
Pablo Carreno Busta,1775.6767585640791,2016-10-31,274.0
Pablo Carreno Busta,1793.26896559519,2017-01-09,293.0
Pablo Carreno Busta,1761.6479253411785,2017-01-09,298.0
Pablo Carreno Busta,1769.3581466089659,2017-01-16,160.0
Pablo Carreno Busta,1786.751834817538,2017-01-16,194.0
Pablo Carreno Busta,1748.0610381771933,2017-01-16,211.0
Pablo Carreno Busta,1707.70372665973,2017-02-03,1.0
Pablo Carreno Busta,1712.138305478846,2017-02-03,5.0
Pablo Carreno Busta,1721.4674005575046,2017-02-13,288.0
Pablo Carreno Busta,1736.54679569411,2017-02-13,295.0
Pablo Carreno Busta,1703.7418860544344,2017-02-13,298.0
Pablo Carreno Busta,1709.7336652601139,2017-02-20,281.0
Pablo Carreno Busta,1723.3534297474857,2017-02-20,291.0
Pablo Carreno Busta,1740.6194999805784,2017-02-20,296.0
Pablo Carreno Busta,1753.6544176962423,2017-02-20,299.0
Pablo Carreno Busta,1733.4794061959615,2017-02-20,300.0
Pablo Carreno Busta,1739.783438306953,2017-02-27,294.0
Pablo Carreno Busta,1752.8277760259161,2017-02-27,298.0
Pablo Carreno Busta,1722.6541321243594,2017-02-27,300.0
Pablo Carreno Busta,1734.5150435654132,2017-03-06,267.0
