tourney_date,surface,player_id,opponent_id,player_name,opponent_name,player_elo_before,opponent_elo_before,player_elo_trend,opponent_elo_trend,player_elo_before_grass,player_elo_before_clay,player_elo_before_hard,opponent_elo_before_grass,opponent_elo_before_clay,opponent_elo_before_hard
2016-01-04,Hard,104735,106093,Tobias Kamke,Benjamin Mitchell,1500.0,1500.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
2016-01-04,Hard,126094,104500,Andrey Rublev,Somdev Devvarman,1500.0,1500.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
2016-01-04,Hard,104269,104291,Fernando Verdasco,Malek Jaziri,1500.0,1500.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
2016-01-04,Hard,104925,104460,Novak Djokovic,Dustin Brown,1500.0,1500.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0
2016-01-04,Hard,105453,105062,Kei Nishikori,Mikhail Kukushkin,1500.0,1561.0449177413234,0.0,61.04492,1500.0,1500.0,1500.0,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,106368,104628,Ramkumar Ramanathan,Alexander Kudryavtsev,1561.0449177413234,1500.0,61.04492,0.0,1530.5224588706617,1530.5224588706617,1561.0449177413234,1500.0,1500.0,1500.0
2016-01-04,Hard,104745,104898,Rafael Nadal,Robin Haase,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,106071,103285,Bernard Tomic,Radek Stepanek,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,105379,104563,Aljaz Bedene,Luca Vanni,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,105723,105575,Andrey Kuznetsov,Ricardas Berankis,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,105683,104471,Milos Raonic,Ivan Dodig,1500.0,1561.0449177413234,0.0,61.04492,1500.0,1500.0,1500.0,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,105138,105357,Roberto Bautista Agut,John Millman,1500.0,1561.0449177413234,0.0,61.04492,1500.0,1500.0,1500.0,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,105011,104559,Illya Marchenko,Teymuraz Gabashvili,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,106298,105676,Lucas Pouille,David Goffin,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,106432,105572,Borna Coric,Austin Krajicek,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,104871,103908,Jeremy Chardy,Paul Henri Mathieu,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,106233,106045,Dominic Thiem,Denis Kudla,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,105341,104180,Thomas Fabbiano,Gilles Muller,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,106378,103926,Kyle Edmund,Daniel Munoz de la Nava,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,105227,111202,Marin Cilic,Hyeon Chung,1500.0,1561.0449177413234,0.0,61.04492,1500.0,1500.0,1500.0,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,105332,104586,Benoit Paire,Lukas Rosol,1500.0,1561.0449177413234,0.0,61.04492,1500.0,1500.0,1500.0,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,104607,106000,Tomas Berdych,Damir Dzumhur,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,105777,104678,Grigor Dimitrov,Viktor Troicki,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,104198,105302,Guillermo Garcia Lopez,Ante Pavic,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,104919,104665,Leonardo Mayer,Pablo Andujar,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,103819,104735,Roger Federer,Tobias Kamke,1500.0,1561.0449177413234,0.0,61.04492,1500.0,1500.0,1500.0,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,104527,126094,Stan Wawrinka,Andrey Rublev,1500.0,1561.0449177413234,0.0,61.04492,1500.0,1500.0,1500.0,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,104925,104269,Novak Djokovic,Fernando Verdasco,1561.0449177413234,1561.0449177413234,61.04492,61.04492,1530.5224588706617,1530.5224588706617,1561.0449177413234,1530.5224588706617,1530.5224588706617,1561.0449177413234
2016-01-04,Hard,106071,105453,Bernard Tomic,Kei Nishikori,1618.4394864862527,1571.6615704225937,118.43949,71.66157,1559.2197432431262,1559.2197432431262,1618.4394864862527,1535.8307852112969,1535.8307852112969,1571.6615704225937
2016-01-04,Hard,105379,106368,Aljaz Bedene,Ramkumar Ramanathan,1618.4394864862527,1608.457685794207,118.43949,108.45769,1559.2197432431262,1559.2197432431262,1618.4394864862527,1554.2288428971035,1554.2288428971035,1608.457685794207
2016-01-04,Hard,104745,105723,Rafael Nadal,Andrey Kuznetsov,1618.4394864862527,1618.4394864862527,118.43949,118.43949,1559.2197432431262,1559.2197432431262,1618.4394864862527,1559.2197432431262,1559.2197432431262,1618.4394864862527
2016-01-04,Hard,105683,106298,Milos Raonic,Lucas Pouille,1571.6615704225937,1618.4394864862527,71.66157,118.43949,1535.8307852112969,1535.8307852112969,1571.6615704225937,1559.2197432431262,1559.2197432431262,1618.4394864862527
2016-01-04,Hard,106432,105138,Borna Coric,Roberto Bautista Agut,1618.4394864862527,1571.6615704225937,118.43949,71.66157,1559.2197432431262,1559.2197432431262,1618.4394864862527,1535.8307852112969,1535.8307852112969,1571.6615704225937
2016-01-04,Hard,105011,104871,Illya Marchenko,Jeremy Chardy,1618.4394864862527,1618.4394864862527,118.43949,118.43949,1559.2197432431262,1559.2197432431262,1618.4394864862527,1559.2197432431262,1559.2197432431262,1618.4394864862527
2016-01-04,Hard,106233,105227,Dominic Thiem,Marin Cilic,1618.4394864862527,1571.6615704225937,118.43949,71.66157,1559.2197432431262,1559.2197432431262,1618.4394864862527,1535.8307852112969,1535.8307852112969,1571.6615704225937
2016-01-04,Hard,105332,105341,Benoit Paire,Thomas Fabbiano,1571.6615704225937,1618.4394864862527,71.66157,118.43949,1535.8307852112969,1535.8307852112969,1571.6615704225937,1559.2197432431262,1559.2197432431262,1618.4394864862527
2016-01-04,Hard,104607,106378,Tomas Berdych,Kyle Edmund,1618.4394864862527,1618.4394864862527,118.43949,118.43949,1559.2197432431262,1559.2197432431262,1618.4394864862527,1559.2197432431262,1559.2197432431262,1618.4394864862527
2016-01-04,Hard,103819,105777,Roger Federer,Grigor Dimitrov,1571.6615704225937,1618.4394864862527,71.66157,118.43949,1535.8307852112969,1535.8307852112969,1571.6615704225937,1559.2197432431262,1559.2197432431262,1618.4394864862527
2016-01-04,Hard,104527,104198,Stan Wawrinka,Guillermo Garcia Lopez,1571.6615704225937,1618.4394864862527,71.66157,118.43949,1535.8307852112969,1535.8307852112969,1571.6615704225937,1559.2197432431262,1559.2197432431262,1618.4394864862527
2016-01-04,Hard,104925,104919,Novak Djokovic,Leonardo Mayer,1618.4394864862527,1618.4394864862527,118.43949,118.43949,1559.2197432431262,1559.2197432431262,1618.4394864862527,1559.2197432431262,1559.2197432431262,1618.4394864862527
