player_id,surface,elo
105376,1,1034.2309
208937,1,1034.1392
104167,1,1033.99045
104122,1,1033.85756
104214,1,1033.71766
102610,1,1033.66286
104305,1,1033.57102
103065,1,1033.16248
103096,1,1033.06153
105572,1,1032.02516
104535,1,1031.27092
102087,1,1031.18992
102093,1,1031.16646
105882,1,1030.29803
105449,1,1029.87176
103598,1,1029.80065
202195,1,1029.05039
207681,1,1028.59461
102539,1,1028.52935
208004,1,1028.29168
104292,1,1027.84532
208300,1,1027.59009
102860,1,1027.31138
105985,1,1027.15653
126845,1,1026.65384
207797,1,1025.69662
104586,1,1025.5759
133835,1,1025.50459
103292,1,1025.50322
104312,1,1025.04334
103600,1,1025.02291
111460,1,1024.71044
106121,1,1024.70324
103893,1,1024.51638
102143,1,1024.08774
124186,1,1024.00491
103029,1,1023.90198
103325,1,1023.71307
104869,1,1023.52435
200318,1,1023.26299
102286,1,1022.98584
104618,1,1022.89544
103250,1,1022.70454
104976,1,1022.10373
104247,1,1022.07099
103229,1,1021.83699
103175,1,1021.7454
105806,1,1021.70657
103455,1,1021.45548
104600,1,1021.17141
103739,1,1021.13913
103851,1,1020.76629
106408,1,1020.57805
104166,1,1020.45618
105015,1,1020.3746
202261,1,1020.35289
126762,1,1020.19713
105499,1,1020.18483
103451,1,1019.74011
104269,1,1019.71892
126555,1,1019.10402
200670,1,1019.08882
104076,1,1018.98468
105881,1,1018.80064
120401,1,1018.59009
105004,1,1018.52222
105406,1,1018.47324
104660,1,1018.33557
106310,1,1018.29816
104499,1,1018.27237
103682,1,1018.23416
111761,1,1018.20325
105819,1,1018.16284
212044,1,1018.06002
105946,1,1017.9611
103454,1,1017.56622
102374,1,1017.30819
131951,1,1017.23751
104735,1,1016.85426
104655,1,1016.7054
102227,1,1016.51481
105023,1,1016.43117
105961,1,1016.43012
107098,1,1016.09706
103817,1,1016.05784
117353,1,1015.76091
106034,1,1015.51037
208843,1,1015.42367
104379,1,1014.80829
105217,1,1014.64557
126939,1,1014.49156
104268,1,1014.38555
200416,1,1014.34193
207669,1,1014.2854
104068,1,1013.31128
210012,1,1012.55345
105299,1,1012.43595
105497,1,1012.29178
105216,1,1012.1414
102796,1,1012.05759
207213,1,1011.78444
104136,1,1011.71329
104063,1,1011.45368
105649,1,1011.22598
207834,1,1011.0952
106328,1,1010.98325
103752,1,1010.91677
102644,1,1010.83331
123983,1,1010.42889
105874,1,1010.40111
106044,1,1010.37508
111192,1,1010.36702
209362,1,1010.25194
131934,1,1010.21758
209120,1,1010.19326
103337,1,1009.67441
209209,1,1009.6191
103726,1,1009.61161
206470,1,1009.54773
103592,1,1009.52342
127157,1,1009.25338
102469,1,1009.16836
103197,1,1009.14286
103905,1,1009.0238
103227,1,1008.97384
106225,1,1008.88552
105036,1,1008.84906
104970,1,1008.74465
127143,1,1008.57749
200335,1,1008.53698
106021,1,1008.45947
200611,1,1008.26816
104460,1,1008.24457
208010,1,1008.22376
104046,1,1008.14363
105273,1,1008.10359
106329,1,1008.06982
104842,1,1008.05088
105438,1,1008.04245
123896,1,1008.00155
103060,1,1007.88632
101897,1,1007.84757
103166,1,1007.65254
105747,1,1007.61937
102630,1,1007.5531
200270,1,1007.48512
101820,1,1007.45775
105436,1,1007.41924
209284,1,1007.3409
111511,1,1007.2264
104140,1,1007.21692
106175,1,1007.15214
104008,1,1007.12982
209354,1,1006.99756
103063,1,1006.95386
104863,1,1006.92209
106296,1,1006.89912
104395,1,1006.72974
207985,1,1006.69672
209080,1,1006.66198
102740,1,1006.60253
105052,1,1006.54307
104695,1,1006.41226
210274,1,1006.36799
144870,1,1006.32228
104071,1,1006.30191
126149,1,1006.20219
104901,1,1006.20218
106247,1,1006.16775
102737,1,1006.14005
209874,1,1006.12073
200473,1,1006.11964
202235,1,1006.10363
104583,1,1005.97729
105066,1,1005.84084
200374,1,1005.77795
122687,1,1005.6049
102437,1,1005.56179
104352,1,1005.54663
105152,1,1005.54018
206782,1,1005.51207
127300,1,1005.50996
111197,1,1005.50168
104496,1,1005.3971
104700,1,1005.36184
102538,1,1005.3436
103978,1,1005.27728
105271,1,1005.26225
105318,1,1005.25894
200303,1,1005.25266
126209,1,1005.23925
105148,1,1005.20954
211514,1,1005.20207
103659,1,1005.20193
106381,1,1005.19251
207134,1,1005.17292
200553,1,1005.16546
104011,1,1005.16018
103630,1,1005.14347
103986,1,1005.09542
103204,1,1005.08151
126526,1,1005.07351
102131,1,1005.06813
134886,1,1005.04828
103902,1,1005.01243
104086,1,1004.91296
104051,1,1004.91268
103746,1,1004.90212
212021,1,1004.85988
103428,1,1004.85257
121411,1,1004.82624
102100,1,1004.77728
144841,1,1004.70763
102277,1,1004.68925
104738,1,1004.68881
104910,1,1004.65529
103645,1,1004.63097
211638,1,1004.6278
103198,1,1004.57143
101775,1,1004.57143
101862,1,1004.57143
104421,1,1004.57143
102696,1,1004.57143
108600,1,1004.57143
104561,1,1004.57143
104200,1,1004.57143
104658,1,1004.57143
108701,1,1004.57143
105012,1,1004.57143
105681,1,1004.57143
104656,1,1004.57143
126473,1,1004.57143
207772,1,1004.57143
207973,1,1004.57143
210142,1,1004.57143
200014,1,1004.57143
149282,1,1004.57143
200329,1,1004.57143
209318,1,1004.57143
212063,1,1004.53495
207129,1,1004.50732
122321,1,1004.50298
138845,1,1004.5009
106216,1,1004.48628
202165,1,1004.47253
108645,1,1004.45275
108713,1,1004.45171
200677,1,1004.4505
102713,1,1004.44692
104235,1,1004.35413
106387,1,1004.29875
101727,1,1004.275
144650,1,1004.267
101970,1,1004.15734
104291,1,1004.1403
103225,1,1004.08758
104986,1,1003.82321
104763,1,1003.78991
103770,1,1003.66808
102456,1,1003.50263
106110,1,1003.47783
104081,1,1003.40578
104960,1,1003.38844
110748,1,1003.34015
104926,1,1003.33669
131905,1,1003.29302
104516,1,1002.9687
103794,1,1002.95696
200075,1,1002.74265
102959,1,1002.7102
200550,1,1002.3991
106033,1,1002.30862
106120,1,1002.28518
134472,1,1002.15545
210136,1,1001.95802
209857,1,1001.71227
127760,1,1001.69017
111187,1,1001.67929
126535,1,1001.59413
103339,1,1001.42625
102464,1,1001.34215
103439,1,1001.14191
104559,1,1001.11942
104633,1,1001.11451
102968,1,1001.0411
106302,1,1000.90131
104256,1,1000.58204
208071,1,1000.49986
126120,1,1000.4931
103145,1,1000.45879
103852,1,1000.38681
209262,1,1000.23135
103242,1,1000.0
103381,1,1000.0
102755,1,1000.0
102463,1,1000.0
102629,1,1000.0
103348,1,1000.0
102961,1,1000.0
102617,1,1000.0
101382,1,1000.0
102118,1,1000.0
102145,1,1000.0
102168,1,1000.0
103677,1,1000.0
103216,1,1000.0
102687,1,1000.0
102600,1,1000.0
102585,1,1000.0
102243,1,1000.0
102251,1,1000.0
102738,1,1000.0
103045,1,1000.0
102910,1,1000.0
102753,1,1000.0
102650,1,1000.0
103256,1,1000.0
103061,1,1000.0
101373,1,1000.0
101731,1,1000.0
102520,1,1000.0
102944,1,1000.0
102574,1,1000.0
103202,1,1000.0
102572,1,1000.0
102501,1,1000.0
103118,1,1000.0
102375,1,1000.0
103564,1,1000.0
102984,1,1000.0
102444,1,1000.0
103402,1,1000.0
103342,1,1000.0
103287,1,1000.0
103296,1,1000.0
101957,1,1000.0
102139,1,1000.0
101989,1,1000.0
103053,1,1000.0
101235,1,1000.0
102165,1,1000.0
101947,1,1000.0
103912,1,1000.0
104034,1,1000.0
102473,1,1000.0
103365,1,1000.0
101991,1,1000.0
101495,1,1000.0
102554,1,1000.0
103068,1,1000.0
102433,1,1000.0
103282,1,1000.0
104196,1,1000.0
103546,1,1000.0
103754,1,1000.0
103497,1,1000.0
102214,1,1000.0
103637,1,1000.0
102971,1,1000.0
102544,1,1000.0
108632,1,1000.0
103583,1,1000.0
102702,1,1000.0
104325,1,1000.0
103358,1,1000.0
102743,1,1000.0
102472,1,1000.0
103837,1,1000.0
103923,1,1000.0
102693,1,1000.0
103988,1,1000.0
102979,1,1000.0
103130,1,1000.0
103704,1,1000.0
108631,1,1000.0
101996,1,1000.0
102207,1,1000.0
102529,1,1000.0
102983,1,1000.0
103711,1,1000.0
103353,1,1000.0
103626,1,1000.0
103849,1,1000.0
104182,1,1000.0
103465,1,1000.0
104383,1,1000.0
103963,1,1000.0
103690,1,1000.0
106764,1,1000.0
102521,1,1000.0
103841,1,1000.0
103052,1,1000.0
103925,1,1000.0
103647,1,1000.0
102873,1,1000.0
103666,1,1000.0
104093,1,1000.0
103913,1,1000.0
103149,1,1000.0
104485,1,1000.0
104195,1,1000.0
102545,1,1000.0
104099,1,1000.0
104228,1,1000.0
103422,1,1000.0
104181,1,1000.0
103736,1,1000.0
104260,1,1000.0
103563,1,1000.0
103334,1,1000.0
102033,1,1000.0
104585,1,1000.0
103803,1,1000.0
103050,1,1000.0
103032,1,1000.0
104021,1,1000.0
104287,1,1000.0
104951,1,1000.0
104445,1,1000.0
104851,1,1000.0
103964,1,1000.0
103646,1,1000.0
104284,1,1000.0
104360,1,1000.0
103775,1,1000.0
104037,1,1000.0
108896,1,1000.0
104582,1,1000.0
108912,1,1000.0
104438,1,1000.0
103946,1,1000.0
104531,1,1000.0
104270,1,1000.0
103875,1,1000.0
104591,1,1000.0
104565,1,1000.0
103209,1,1000.0
104272,1,1000.0
105104,1,1000.0
104519,1,1000.0
104208,1,1000.0
104488,1,1000.0
104161,1,1000.0
105231,1,1000.0
103702,1,1000.0
104317,1,1000.0
104477,1,1000.0
104007,1,1000.0
104253,1,1000.0
103949,1,1000.0
103467,1,1000.0
103826,1,1000.0
104342,1,1000.0
104807,1,1000.0
104437,1,1000.0
104826,1,1000.0
104800,1,1000.0
108957,1,1000.0
103643,1,1000.0
104875,1,1000.0
105131,1,1000.0
104361,1,1000.0
103924,1,1000.0
103805,1,1000.0
104988,1,1000.0
108939,1,1000.0
105081,1,1000.0
105419,1,1000.0
108981,1,1000.0
105094,1,1000.0
104149,1,1000.0
104334,1,1000.0
103543,1,1000.0
104830,1,1000.0
103448,1,1000.0
103437,1,1000.0
103822,1,1000.0
104091,1,1000.0
103850,1,1000.0
104692,1,1000.0
104823,1,1000.0
108698,1,1000.0
104402,1,1000.0
108704,1,1000.0
105463,1,1000.0
103109,1,1000.0
104595,1,1000.0
105440,1,1000.0
105180,1,1000.0
104415,1,1000.0
108709,1,1000.0
105456,1,1000.0
108594,1,1000.0
104908,1,1000.0
104067,1,1000.0
105187,1,1000.0
108720,1,1000.0
103882,1,1000.0
105305,1,1000.0
105601,1,1000.0
108737,1,1000.0
104191,1,1000.0
105625,1,1000.0
105906,1,1000.0
105917,1,1000.0
104465,1,1000.0
104739,1,1000.0
104512,1,1000.0
105284,1,1000.0
105488,1,1000.0
104226,1,1000.0
104967,1,1000.0
105161,1,1000.0
106006,1,1000.0
105941,1,1000.0
105262,1,1000.0
104640,1,1000.0
104377,1,1000.0
105288,1,1000.0
105283,1,1000.0
105300,1,1000.0
105638,1,1000.0
106244,1,1000.0
104975,1,1000.0
104106,1,1000.0
106024,1,1000.0
105912,1,1000.0
106246,1,1000.0
105521,1,1000.0
105091,1,1000.0
104718,1,1000.0
105565,1,1000.0
106165,1,1000.0
105120,1,1000.0
104917,1,1000.0
105529,1,1000.0
104473,1,1000.0
104651,1,1000.0
123814,1,1000.0
105100,1,1000.0
105591,1,1000.0
105528,1,1000.0
104627,1,1000.0
104275,1,1000.0
108749,1,1000.0
105830,1,1000.0
109737,1,1000.0
104446,1,1000.0
106430,1,1000.0
104993,1,1000.0
105678,1,1000.0
105651,1,1000.0
110636,1,1000.0
105245,1,1000.0
105634,1,1000.0
121971,1,1000.0
105759,1,1000.0
110754,1,1000.0
105542,1,1000.0
106390,1,1000.0
111506,1,1000.0
105325,1,1000.0
123965,1,1000.0
105820,1,1000.0
105954,1,1000.0
105401,1,1000.0
108717,1,1000.0
106410,1,1000.0
105426,1,1000.0
105751,1,1000.0
105515,1,1000.0
105650,1,1000.0
144797,1,1000.0
110596,1,1000.0
126627,1,1000.0
105782,1,1000.0
105677,1,1000.0
122635,1,1000.0
126197,1,1000.0
200125,1,1000.0
105821,1,1000.0
105181,1,1000.0
105479,1,1000.0
126502,1,1000.0
202462,1,1000.0
207836,1,1000.0
111795,1,1000.0
144645,1,1000.0
106177,1,1000.0
105502,1,1000.0
106203,1,1000.0
109640,1,1000.0
121531,1,1000.0
206703,1,1000.0
126663,1,1000.0
126504,1,1000.0
133979,1,1000.0
126623,1,1000.0
209903,1,1000.0
105911,1,1000.0
202400,1,1000.0
134840,1,1000.0
209916,1,1000.0
200310,1,1000.0
208028,1,1000.0
202378,1,1000.0
200250,1,1000.0
207799,1,1000.0
208819,1,1000.0
202197,1,1000.0
144973,1,1000.0
106162,1,1000.0
144652,1,1000.0
123809,1,1000.0
106292,1,1000.0
209890,1,1000.0
210107,1,1000.0
208057,1,1000.0
210308,1,1000.0
127123,1,1000.0
109686,1,1000.0
207794,1,1000.0
209405,1,1000.0
126533,1,1000.0
144821,1,1000.0
144923,1,1000.0
207785,1,1000.0
209259,1,1000.0
208223,1,1000.0
208364,1,1000.0
212051,1,1000.0
208882,1,1000.0
122554,1,1000.0
209263,1,1000.0
208279,1,1000.0
200266,1,1000.0
207663,1,1000.0
110751,1,1000.0
208144,1,1000.0
200277,1,1000.0
211902,1,1000.0
210053,1,1000.0
209931,1,1000.0
209403,1,1000.0
209278,1,1000.0
149843,1,1000.0
210178,1,1000.0
210382,1,1000.0
210312,1,1000.0
106085,1,1000.0
200702,1,1000.0
209943,1,1000.0
102512,1,999.92846
108739,1,999.89435
200514,1,999.79399
117358,1,999.40695
208021,1,999.17749
102035,1,999.10733
212082,1,999.04754
105691,1,999.02961
110476,1,998.93228
105182,1,998.90969
103460,1,998.8553
111505,1,998.73723
103527,1,998.62527
144985,1,998.61216
104023,1,998.56186
134518,1,998.52335
200589,1,998.5009
103003,1,998.46679
104227,1,998.45345
126129,1,998.43313
102110,1,998.37124
102233,1,998.37074
104198,1,998.37031
103782,1,998.33515
109699,1,998.26183
104803,1,998.25631
106249,1,998.24964
126591,1,998.23675
104921,1,998.17815
104820,1,998.1148
126152,1,998.10725
105894,1,998.06134
104965,1,998.05205
101924,1,998.00388
104217,1,997.98213
202168,1,997.93108
207738,1,997.92909
145001,1,997.92511
200188,1,997.90396
105573,1,997.88839
103328,1,997.86856
105063,1,997.84813
103751,1,997.83855
102086,1,997.82018
106066,1,997.80785
104158,1,997.78163
105404,1,997.77125
104707,1,997.77113
208653,1,997.76065
202090,1,997.74679
200484,1,997.72861
106169,1,997.71116
110778,1,997.70883
104550,1,997.69129
210464,1,997.67849
104979,1,997.65246
103165,1,997.63987
102789,1,997.63323
207587,1,997.60488
106074,1,997.57257
202398,1,997.5607
102875,1,997.55287
103699,1,997.53763
101917,1,997.48978
126208,1,997.45296
105692,1,997.44314
102881,1,997.43201
101871,1,997.3961
103847,1,997.37994
103333,1,997.35794
102751,1,997.31997
126206,1,997.31135
200095,1,997.2763
104179,1,997.27546
105888,1,997.27367
202058,1,997.26093
209914,1,997.25398
103424,1,997.23239
144807,1,997.23165
106031,1,997.22696
102422,1,997.20975
103878,1,997.20953
208117,1,997.09653
208118,1,997.0719
202075,1,997.0698
102934,1,997.04756
104162,1,997.04538
202260,1,997.04348
208353,1,997.03148
106311,1,996.98917
103478,1,996.95587
104667,1,996.95449
101806,1,996.91026
104495,1,996.89715
106380,1,996.89151
104121,1,996.88692
101869,1,996.87745
121896,1,996.82678
101793,1,996.82399
212733,1,996.81279
106321,1,996.79002
209871,1,996.77979
104934,1,996.77658
207277,1,996.77315
144946,1,996.76554
102347,1,996.70072
103158,1,996.69426
206589,1,996.68698
104743,1,996.68692
105871,1,996.6721
103510,1,996.65891
200307,1,996.64721
207457,1,996.63766
109054,1,996.63614
103350,1,996.63529
106053,1,996.63205
202120,1,996.62145
200574,1,996.60686
144760,1,996.58679
106137,1,996.58439
105070,1,996.53654
104252,1,996.52758
106348,1,996.51202
117352,1,996.50556
103718,1,996.49522
111156,1,996.4799
105386,1,996.47209
105116,1,996.4676
122471,1,996.46227
104944,1,996.45662
126283,1,996.41864
105428,1,996.40923
102557,1,996.40069
144984,1,996.3888
103716,1,996.37319
104439,1,996.37129
105175,1,996.36072
202130,1,996.34786
104654,1,996.33917
103975,1,996.32514
105047,1,996.30995
105551,1,996.30334
104661,1,996.29892
105609,1,996.2819
105472,1,996.26073
104558,1,996.25588
105207,1,996.25352
106335,1,996.23323
103039,1,996.22878
104470,1,996.17735
103538,1,996.17632
209409,1,996.17582
102689,1,996.17011
105281,1,996.16055
105662,1,996.15982
126190,1,996.15124
105559,1,996.1468
105714,1,996.13086
102234,1,996.1176
206750,1,996.08905
200336,1,996.08542
106207,1,996.0558
104224,1,996.05384
101997,1,996.04664
126125,1,996.04507
104192,1,996.04501
102715,1,996.04031
105905,1,996.02879
200265,1,996.0122
122078,1,996.01203
210535,1,996.00761
102836,1,995.99123
104644,1,995.96732
207249,1,995.96071
111574,1,995.96012
210340,1,995.95679
108911,1,995.95514
105269,1,995.95485
105798,1,995.94691
126652,1,995.94352
108997,1,995.93709
105016,1,995.93702
102077,1,995.92271
104456,1,995.9116
122279,1,995.90615
126107,1,995.87003
207934,1,995.85089
105336,1,995.83227
200116,1,995.81951
103730,1,995.81607
104693,1,995.81227
104205,1,995.79368
105026,1,995.76786
105720,1,995.75798
144748,1,995.75425
208361,1,995.7415
102714,1,995.73193
103834,1,995.72797
103623,1,995.72357
144927,1,995.69784
202262,1,995.69649
145016,1,995.69135
106353,1,995.67784
108772,1,995.67466
108734,1,995.67069
104680,1,995.66507
201995,1,995.65463
106374,1,995.65296
104070,1,995.64776
200384,1,995.63505
104684,1,995.61608
103371,1,995.60548
103715,1,995.60408
104392,1,995.59195
104000,1,995.59137
102053,1,995.58911
200259,1,995.58874
105059,1,995.58301
104971,1,995.57486
105149,1,995.56306
104646,1,995.55581
103684,1,995.55579
202475,1,995.54984
104484,1,995.54638
108675,1,995.54189
123828,1,995.51801
104802,1,995.51585
108950,1,995.51374
103290,1,995.50872
105103,1,995.50861
108699,1,995.50007
108930,1,995.49921
132566,1,995.49854
103649,1,995.48959
104027,1,995.48872
104603,1,995.47633
103363,1,995.46929
104679,1,995.45707
104948,1,995.45102
104211,1,995.4486
104028,1,995.44266
101463,1,995.42857
102978,1,995.42857
102536,1,995.42857
102756,1,995.42857
108601,1,995.42857
102362,1,995.42857
101976,1,995.42857
108646,1,995.42857
103317,1,995.42857
102864,1,995.42857
108641,1,995.42857
108682,1,995.42857
104378,1,995.42857
108949,1,995.42857
105261,1,995.42857
104613,1,995.42857
105471,1,995.42857
108697,1,995.42857
105367,1,995.42857
126223,1,995.42857
108985,1,995.42857
105250,1,995.42857
127326,1,995.42857
144773,1,995.42857
144854,1,995.42857
106333,1,995.42857
122236,1,995.42857
106396,1,995.42857
207400,1,995.42857
207479,1,995.42857
123768,1,995.42857
207826,1,995.42857
209971,1,995.42857
210119,1,995.42857
208293,1,995.42857
208206,1,995.42857
212970,1,995.42857
212203,1,995.42505
106277,1,995.42145
126237,1,995.4161
208852,1,995.41182
104615,1,995.40987
101890,1,995.40017
138431,1,995.39845
103748,1,995.39225
123915,1,995.38537
105999,1,995.37974
105757,1,995.37863
210494,1,995.37741
103205,1,995.37685
103621,1,995.37629
108984,1,995.37443
102734,1,995.37343
104355,1,995.37262
105826,1,995.37121
102948,1,995.36843
104215,1,995.36843
133933,1,995.36843
134087,1,995.36841
104928,1,995.36667
105717,1,995.36624
200080,1,995.36456
111806,1,995.36429
105294,1,995.3613
102942,1,995.35902
105938,1,995.35867
103590,1,995.35769
104781,1,995.35748
104233,1,995.35154
207660,1,995.3493
102865,1,995.34248
105427,1,995.33963
103046,1,995.33529
106237,1,995.3305
108760,1,995.32841
106238,1,995.32762
104234,1,995.32419
103937,1,995.31895
102826,1,995.3171
102985,1,995.31222
103483,1,995.31211
103377,1,995.31197
102410,1,995.30828
103998,1,995.30828
104336,1,995.30811
108901,1,995.30692
109303,1,995.29733
106199,1,995.28048
103102,1,995.27969
101932,1,995.27046
105113,1,995.26829
102812,1,995.25838
125842,1,995.25243
102835,1,995.24515
104393,1,995.2281
104850,1,995.22781
104822,1,995.22684
106184,1,995.18015
101439,1,995.17153
103762,1,995.15925
102647,1,995.15625
102169,1,995.14153
111453,1,995.13966
103586,1,995.13251
103206,1,995.12932
210039,1,995.11551
124023,1,995.10735
104896,1,995.09367
103457,1,995.06341
102457,1,995.05313
103226,1,995.04762
105688,1,995.04648
210025,1,995.04418
103820,1,995.03929
100754,1,995.03378
105128,1,995.02973
209191,1,995.00555
202122,1,995.00112
206716,1,994.99592
103097,1,994.98043
108690,1,994.97984
105084,1,994.96786
120798,1,994.96732
206889,1,994.96192
103609,1,994.95956
106201,1,994.95382
104681,1,994.95227
200666,1,994.94097
104156,1,994.93853
105278,1,994.93391
102552,1,994.92187
102103,1,994.92064
212866,1,994.92045
103239,1,994.90657
126573,1,994.90352
200214,1,994.89835
105606,1,994.89657
101821,1,994.89642
104890,1,994.89343
104760,1,994.89043
105935,1,994.86073
104444,1,994.8563
104014,1,994.84264
102036,1,994.82708
101831,1,994.82708
106057,1,994.82649
104698,1,994.81236
105220,1,994.80592
105221,1,994.80089
105783,1,994.79252
103668,1,994.78446
101703,1,994.77133
105233,1,994.76988
117357,1,994.7614
105048,1,994.74433
210200,1,994.73924
103400,1,994.73355
126530,1,994.72954
124013,1,994.72612
104953,1,994.71423
208210,1,994.70549
126185,1,994.70012
103419,1,994.69766
104330,1,994.6893
209866,1,994.67008
104920,1,994.6648
102595,1,994.64905
102406,1,994.64809
105014,1,994.64177
101191,1,994.63581
108587,1,994.61727
102735,1,994.61653
102885,1,994.60815
103273,1,994.57706
