player_id,elo
104925,1406.82584
103819,1323.02387
207989,1289.77083
126610,1247.16496
105227,1226.31108
106421,1220.37034
206173,1209.6681
104745,1205.98406
200282,1189.06594
105683,1177.07069
126205,1175.61172
104731,1173.69478
106401,1170.25426
100644,1168.19339
207518,1165.44929
105138,1160.05162
126203,1157.32099
128034,1152.47482
122330,1138.68047
104545,1132.43825
104918,1125.31184
104180,1117.27327
207733,1112.68916
126094,1111.42754
105023,1099.68357
200624,1097.35431
104607,1092.84873
111442,1090.3442
105453,1089.96683
105777,1088.10347
134868,1086.62002
208029,1085.94392
111815,1085.79759
105676,1082.82795
105526,1081.62503
106218,1081.10763
105916,1075.62338
126207,1073.66174
111153,1072.1015
106298,1071.71063
111575,1069.59281
200000,1068.55266
126646,1068.06737
126774,1067.53574
126846,1065.68944
105173,1063.56714
104792,1063.1724
200005,1062.79577
106368,1062.63715
105223,1062.52067
105449,1061.08407
126214,1060.67517
106210,1059.93604
132283,1059.22119
209950,1057.16851
206909,1055.86805
210506,1055.17945
103917,1054.26624
133430,1053.70366
104926,1053.46317
126128,1048.35123
104542,1048.22531
104719,1046.21118
208103,1043.41268
105341,1039.81457
104312,1038.14025
105936,1037.83329
106426,1037.65477
106000,1035.31883
103333,1034.9226
104534,1034.39786
104999,1034.16791
134472,1033.86829
105815,1032.15481
208659,1032.00439
111460,1030.96395
105238,1030.84287
111456,1030.7982
103852,1030.34889
105385,1030.06817
104755,1028.90758
200670,1028.66319
105668,1026.89859
106071,1026.66716
104252,1026.6101
106186,1026.45671
104571,1025.78173
200175,1025.69834
126129,1023.71126
125802,1023.43661
123755,1023.37682
209992,1023.0222
106214,1022.83411
106058,1022.77248
105550,1021.24359
106045,1020.20514
133835,1016.10165
126127,1015.51406
105932,1014.93377
111190,1014.61277
202385,1014.31097
104460,1013.60713
207925,1012.33285
200325,1012.03624
202195,1011.85938
133297,1011.23936
206499,1011.0984
104527,1010.40611
144707,1010.17779
209098,1010.11123
105359,1009.97369
106331,1009.95458
106296,1009.78786
105041,1008.44931
209260,1008.38702
210319,1008.09498
106432,1007.92344
200303,1007.57042
111797,1007.54234
205734,1007.25195
144684,1006.97064
104620,1006.85498
210097,1006.48603
208118,1005.54609
124186,1005.38413
105790,1005.26645
208144,1004.9881
105216,1004.95552
105906,1004.74674
200384,1004.6859
126939,1004.57143
105031,1004.57143
106378,1004.48466
105732,1004.37987
126106,1004.36844
104468,1003.81097
105332,1003.34145
200443,1003.25528
202103,1002.99963
207985,1002.47277
124187,1001.64776
103898,1001.34631
105902,1000.91077
208014,1000.25089
106216,1000.22543
126845,1000.07863
144750,1000.04463
211638,1000.0
209278,1000.0
212866,1000.0
212970,1000.0
210535,1000.0
207587,1000.0
105281,1000.0
106105,1000.0
104619,1000.0
104216,1000.0
103188,1000.0
208169,1000.0
134457,1000.0
126177,1000.0
208300,1000.0
144821,1000.0
126533,1000.0
208010,1000.0
212021,1000.0
210119,1000.0
209147,1000.0
202235,1000.0
127123,1000.0
123896,1000.0
206889,1000.0
126206,1000.0
208071,1000.0
200318,1000.0
105888,1000.0
106032,1000.0
104117,1000.0
104007,1000.0
105589,1000.0
105271,1000.0
104676,1000.0
104802,1000.0
105120,1000.0
104535,1000.0
104095,1000.0
105899,1000.0
106227,1000.0
106136,1000.0
103821,1000.0
106243,1000.0
105099,1000.0
209405,1000.0
207794,1000.0
125842,1000.0
210012,1000.0
109686,1000.0
122548,1000.0
106299,1000.0
104494,1000.0
105239,1000.0
105909,1000.0
105299,1000.0
105606,1000.0
105812,1000.0
105566,1000.0
105827,1000.0
105934,1000.0
104810,1000.0
105842,1000.0
105497,1000.0
105985,1000.0
104945,1000.0
104467,1000.0
104349,1000.0
104839,1000.0
105759,1000.0
106100,1000.0
104112,1000.0
106033,1000.0
105853,1000.0
105156,1000.0
105872,1000.0
105450,1000.0
105587,1000.0
104813,1000.0
104952,1000.0
104233,1000.0
123983,1000.0
105493,1000.0
111761,1000.0
105626,1000.0
145016,1000.0
105961,1000.0
105434,1000.0
120401,1000.0
104695,1000.0
105541,1000.0
105464,1000.0
104603,1000.0
121896,1000.0
105070,1000.0
121971,1000.0
105935,1000.0
105278,1000.0
210308,1000.0
144751,1000.0
207352,1000.0
109734,1000.0
202475,1000.0
207134,1000.0
210142,1000.0
209971,1000.0
207973,1000.0
111167,1000.0
105182,1000.0
111781,1000.0
106220,1000.0
105586,1000.0
106342,1000.0
207249,1000.0
104499,1000.0
104907,1000.0
103967,1000.0
105542,1000.0
104736,1000.0
104783,1000.0
110754,1000.0
104770,1000.0
105841,1000.0
105656,1000.0
105250,1000.0
106249,1000.0
106393,1000.0
207494,1000.0
208852,1000.0
206716,1000.0
209871,1000.0
210220,1000.0
105963,1000.0
103812,1000.0
103902,1000.0
212044,1000.0
209279,1000.0
200666,1000.0
200307,1000.0
210340,1000.0
105132,1000.0
209120,1000.0
209284,1000.0
208293,1000.0
104895,1000.0
106381,1000.0
105428,1000.0
105254,1000.0
105714,1000.0
200473,1000.0
209866,1000.0
126209,1000.0
207772,1000.0
200279,1000.0
210274,1000.0
208057,1000.0
210107,1000.0
207660,1000.0
200672,1000.0
106175,1000.0
106150,1000.0
105490,1000.0
105004,1000.0
105954,1000.0
126204,1000.0
106412,1000.0
207277,1000.0
200550,1000.0
209907,1000.0
208653,1000.0
105325,1000.0
111506,1000.0
105917,1000.0
106390,1000.0
105943,1000.0
123921,1000.0
105270,1000.0
103888,1000.0
105401,1000.0
105826,1000.0
104905,1000.0
105269,1000.0
106232,1000.0
105877,1000.0
105111,1000.0
127326,1000.0
126473,1000.0
106247,1000.0
104714,1000.0
105436,1000.0
106290,1000.0
105820,1000.0
132566,1000.0
123965,1000.0
105273,1000.0
108761,1000.0
103875,1000.0
105229,1000.0
105047,1000.0
105585,1000.0
210200,1000.0
200259,1000.0
105938,1000.0
212051,1000.0
103926,1000.0
122570,1000.0
105512,1000.0
105137,1000.0
208055,1000.0
208485,1000.0
207129,1000.0
200214,1000.0
201995,1000.0
206589,1000.0
211451,1000.0
208353,1000.0
202122,1000.0
200677,1000.0
202320,1000.0
200096,1000.0
105630,1000.0
144773,1000.0
106250,1000.0
105098,1000.0
106138,1000.0
105590,1000.0
103529,1000.0
105467,1000.0
106174,1000.0
111181,1000.0
108748,1000.0
122321,1000.0
106169,1000.0
126152,1000.0
117357,1000.0
110686,1000.0
111187,1000.0
210202,1000.0
209890,1000.0
209976,1000.0
105180,1000.0
106292,1000.0
106093,1000.0
