player_id,elo
206173,1674.20419
104925,1564.04889
103819,1456.50841
207989,1434.45708
100644,1408.64638
106421,1380.7461
105223,1374.73634
126203,1374.04782
105777,1338.16264
106401,1337.91272
200005,1314.26153
104745,1308.20875
200282,1302.55652
208029,1296.54485
207733,1287.24902
200624,1277.30794
111575,1276.59539
128034,1248.92201
126205,1240.81022
200615,1238.30886
210097,1237.71679
104792,1234.06914
126774,1233.85388
105683,1231.92304
207830,1215.55838
111442,1214.45335
126610,1205.47267
126094,1204.65532
126207,1202.93336
104871,1202.66078
105453,1197.94652
202385,1189.84234
133430,1185.55714
134868,1182.50415
207925,1181.48588
200325,1181.21076
105807,1173.79878
208103,1173.59223
105676,1173.17685
104607,1169.17771
210506,1166.3582
209950,1166.24322
134770,1162.07384
206909,1159.62583
106423,1158.93834
200000,1156.70657
210150,1150.092
105138,1149.48095
208286,1148.09021
111815,1147.84053
209098,1141.48221
202103,1140.99257
106218,1136.96926
200221,1134.16786
127339,1129.99164
106415,1120.81825
126128,1117.53138
111202,1117.37258
144707,1114.21222
103970,1113.19308
124187,1113.15541
207518,1111.61073
104918,1109.88066
105656,1109.57611
126239,1109.34036
206681,1108.86456
105227,1108.30832
105575,1107.9932
136440,1106.94716
105238,1106.17233
104527,1105.11931
111456,1101.18832
122298,1099.80339
144869,1099.11954
106233,1098.92141
111513,1095.54618
207352,1095.29678
104542,1095.09582
111581,1094.68546
208659,1091.99703
200059,1089.86914
211663,1089.30083
209070,1086.52761
208014,1086.4097
126127,1086.09492
122330,1085.81298
106432,1085.27436
125802,1084.66714
105173,1084.161
106331,1083.24544
200175,1081.05263
106378,1076.65429
208502,1076.59908
105732,1076.06744
209113,1074.29334
123795,1073.03542
105577,1072.83817
105870,1070.44672
200267,1070.44664
104468,1069.77706
209992,1068.47
124116,1067.77292
200273,1067.2047
105526,1066.14691
126214,1066.13896
126846,1065.94021
104571,1065.24716
132283,1065.09133
106298,1064.96207
210530,1063.56626
105916,1063.51295
104545,1058.03859
207686,1056.48231
144684,1053.64334
105936,1053.34754
105554,1049.8339
103898,1049.32938
104259,1048.82286
132686,1048.11228
126952,1047.56685
111797,1046.44379
208233,1046.23043
207678,1045.6058
106234,1043.75001
202320,1042.93166
122533,1042.64392
144750,1040.34852
104731,1040.32726
106210,1038.68412
106426,1038.22258
205734,1036.90365
133297,1035.73456
200436,1035.55562
105657,1035.52194
208937,1034.73939
103285,1034.65086
105357,1034.26383
106281,1034.0328
104898,1033.87343
200008,1032.06564
111794,1031.59799
200516,1031.5234
105550,1030.73481
102093,1029.68779
208230,1029.01128
104897,1028.97747
106058,1028.38359
106148,1028.11087
209414,1026.77501
207681,1026.56157
111153,1025.60758
105583,1024.56643
105430,1024.45268
105992,1024.21899
111190,1024.14767
208300,1023.67021
104233,1023.35797
104947,1022.99255
106071,1022.56605
104535,1021.52864
120401,1020.40807
207797,1019.97062
126762,1019.97012
103917,1019.88853
106043,1019.27229
105668,1018.84969
144817,1018.81591
106328,1018.73474
144895,1018.72712
200318,1018.26376
106078,1017.56018
208004,1016.32061
133835,1016.1068
106408,1016.03218
208843,1015.0469
106310,1014.63186
111577,1014.52901
106186,1014.26164
105379,1014.02207
126939,1013.91585
131951,1013.80485
111761,1013.79325
207669,1013.72959
212044,1013.70559
210012,1012.06749
200416,1011.93162
117353,1011.86061
105436,1011.48791
207834,1011.43087
104695,1011.40789
104755,1010.76409
104338,1010.73365
207213,1010.23421
209120,1009.68592
209362,1009.57086
206470,1009.49075
105464,1009.14286
105881,1008.96077
127143,1008.95577
106109,1008.95064
106021,1008.43605
131934,1008.39781
202261,1008.27439
111192,1008.18003
105406,1007.75703
200270,1007.60096
208010,1007.42332
209354,1006.96502
124186,1006.7813
111200,1006.76593
209284,1006.71009
123896,1006.651
200611,1006.64024
209209,1006.36402
200473,1006.1208
103781,1006.06807
207985,1005.97432
210274,1005.9266
144870,1005.84601
209874,1005.70853
209080,1005.53581
202235,1005.41261
104112,1005.40101
200374,1005.34771
126209,1005.23869
106381,1005.18129
207134,1005.17292
111197,1005.17188
200553,1005.16227
206782,1005.12804
134886,1005.12345
127300,1005.12286
126526,1005.08219
106247,1005.05457
105738,1005.01775
211514,1005.00098
121411,1004.91847
105497,1004.84706
144841,1004.74255
202165,1004.68806
126555,1004.66264
